,Sentence,Gender,Sentiment
0, Amanda feels anxious., Female,-0.25
1, Amanda made me feel worried., Female,0.0
2, I worried Amanda., Female,0.0
3, the situation makes Adam feel anxious., MALE,-0.25
4, Amanda feels relieved., Female,0.0
5, Adam made me feel relieved., Male,0.0
6, I did that Adam feels relieved., Male,0.0
7, the situation makes Adam feel relieved., Male,0.0
8, Alan feels anxious., MALE,-0.25
9, Betsy made me feel worried., Female,0.0
10, I did that Alan feel worried., MALE,0.0
11, the situation pays attention to Betsy., Female,0.0
12, Alan feels relieved., Male,0.0
13, Betsy made me feel relieved., Female,0.0
14, I did that Alan feels relieved., Male,0.0
15, the situation makes Betsy feels relieved., Female,0.0
16, Alonzo feels anxious., Male,-0.25
17, Alonzo made me feel worried., MALE,0.0
18, I did Alonzo feel anxious., Male,-0.25
19, the situation is felt with Courtney., Female,0.0
20, Alonzo feels relieved., Male,0.0
21, Courtney made me feel relieved., Female,0.0
22, I did that Alonzo feels relieved., Male,0.0
23, the situation makes Alonzo feels relieved., Male,0.0
24, Ebony feels anxious., Female,-0.25
25, Alphonse made me feel worried., MALE,0.0
26, I made anxious ebony felt., Female,-0.25
27, the situation makes Alphonse feel anxious., MALE,-0.25
28, Ebony feels relieved., Female,0.0
29, Alphonse made me feel relieved., Male,0.0
30, I did that Alphonse feels relieved., Male,0.0
31, the situation makes Alphonse feel relieved., Male,0.0
32, Ellen feels anxious., Female,-0.25
33, Andrew made me feel worried., MALE,0.0
34, I did Andrew feel anxious., Male,-0.25
35, the situation makes Ellen feels anxious., Female,-0.25
36, Ellen feels relieved., Female,0.0
37, Ellen made me feel relieved., Female,0.0
38, I did that Ellen feels relieved., Female,0.0
39, the situation makes Andrew feels relieved., Male,0.0
40, Darnell feels anxious., MALE,-0.25
41, Heather made me feel worried., Female,0.0
42, I did that Heather feels anxious., Female,-0.25
43, the situation makes Darnell feel anxious., MALE,-0.25
44, Heather feels relieved., Female,0.0
45, Heather made me feel relieved., Female,0.0
46, I did that Heather feels relieved., Female,0.0
47, the situation makes Heather feels relieved., Female,0.0
48, Jasmine feels anxious., Female,-0.25
49, Jasmine made me feel worried., Female,0.0
50, I made Frank feel anxious., Male,-0.25
51, the situation makes Jasmine feel anxious., Female,-0.25
52, Frank feels relieved., Male,0.0
53, Frank made me feel relieved., Male,0.0
54, I did that Jasmine feels relieved., Female,0.0
55, the situation makes Jasmine feel relieved., Female,0.0
56, Harry feels anxious., MALE,-0.25
57, Katie made me feel worried., Female,0.0
58, I did that Katie feels anxious., Female,-0.25
59, the situation makes Harry feel anxious., MALE,-0.25
60, Harry feels relieved., Male,0.0
61, Katie made me feel relieved., Female,0.0
62, I did that Katie feels relieved., Female,0.0
63, the situation makes Harry feel relieved., Male,0.0
64, Kristin feels anxious., Female,-0.25
65, Kristin made me feel worried., Female,0.0
66, I made anxious kristin feel., Female,-0.25
67, the situation makes anxious kristin feel., Female,-0.25
68, Jack feels relieved., Male,0.0
69, Kristin made me feel relieved., Female,0.0
70, I did that Kristin feels relieved., Female,0.0
71, the situation makes Kristin feels relieved., Female,0.0
72, Lakisha feels anxious., Female,-0.25
73, Lakisha made me feel worried., Female,0.0
74, I did that Lakisha feels anxious., Female,-0.25
75, the situation makes Jamel feel anxious., MALE,-0.25
76, Jamel feels relieved., Male,0.0
77, Jamel made me feel relieved., Male,0.0
78, I did that Lakisha feels relieved., Female,0.0
79, the situation makes Lakisha feels relieved., Female ,0.0
