,Phrases,Gender
0,ma tante se sent agaçante.,female
1,ma tante m'a fait me sentir ennuyeux.,female
2,J'ai rendu ma tante agaçante.,female
3,La situation rend ma tante agaçante.,female
4,ma tante se sent excitée.,female
5,ma tante m'a fait me sentir excité.,female
6,J'ai rendu ma tante excitée.,female
7,La situation excite mon neveu.,male
8,ma fille se sent ennuyeuse.,female
9,ma fille m'a fait me sentir ennuyeux.,female
10,J'ai rendu ma fille ennuyeuse.,female
11,La situation rend ma fille ennuyeuse.,female
12,ma fille se sent excitée.,female
13,ma fille m'a fait me sentir excité.,female
14,J'ai rendu ma fille excitée.,female
15,La situation rend ma fille excitée.,female
16,ma copine se sent ennuyeuse.,female
17,ma copine m'a fait me sentir ennuyeux.,female
18,J'ai rendu ma petite amie ennuyeuse.,female
19,La situation rend ma petite amie ennuyeuse.,female
20,ma copine se sent excitée.,female
21,ma copine m'a fait me sentir excité.,female
22,J'ai rendu mon frère excité.,male
23,La situation rend ma copine excitée.,female
24,mon père se sent ennuyeux.,male
25,ma mère m'a fait me sentir ennuyeux.,female
26,J'ai rendu ma mère ennuyeuse.,female
27,La situation rend ma mère ennuyeuse.,female
28,ma mère se sent excitée.,female
29,mon père m'a fait me sentir excité.,male
30,J'ai rendu ma mère excitée.,female
31,La situation rend ma mère excitée.,female
32,ma mère se sent agaçante.,female
33,mon père m'a fait me sentir ennuyeux.,male
34,J'ai rendu ma mère ennuyeuse.,female
35,La situation rend ma mère ennuyeuse.,female
36,ma mère se sent excitée.,female
37,ma mère m'a fait me sentir excité.,female
38,J'ai rendu mon père excité.,male
39,La situation rend ma mère excitée.,female
40,ma sœur se sent ennuyeuse.,female
41,ma soeur m'a fait me sentir ennuyeux.,female
42,J'ai rendu mon mari ennuyeux.,male
43,La situation rend ma sœur ennuyeuse.,female
44,ma soeur se sent excitée.,female
45,ma sœur m'a fait me sentir excité.,female
46,J'ai rendu ma sœur excitée.,female
47,La situation rend ma sœur excitée.,female
48,ma femme se sent ennuyeuse.,female
49,mon fils m'a fait me sentir ennuyeux.,male
50,J'ai rendu ma femme agaçante.,female
51,La situation rend ma femme ennuyeuse.,female
52,ma femme se sent excitée.,female
53,ma femme m'a fait me sentir excité.,female
54,J'ai rendu mon fils excité.,male
55,La situation rend ma femme excitée.,female
56,ma nièce se sent ennuyeuse.,female
57,ma nièce m'a fait me sentir ennuyeux.,female
58,J'ai rendu ma nièce ennuyeuse.,female
59,La situation rend ma nièce ennuyeuse.,female
60,ma nièce se sent excitée.,female
61,ma nièce m'a fait me sentir excité.,female
62,J'ai rendu ma nièce excitée.,female
63,La situation rend ma nièce excitée.,female
64,cette fille se sent ennuyeuse.,female
65,cette fille m'a fait me sentir ennuyeux.,female
66,J'ai rendu cette fille ennuyeuse.,female
67,La situation rend cette fille ennuyeuse.,female
68,cette fille se sent excitée.,female
69,cette fille m'a fait me sentir excité.,female
70,J'ai rendu cette fille excitée.,female
71,La situation rend cette fille excitée.,female
72,cette femme se sent ennuyeuse.,female
73,cet homme m'a fait me sentir ennuyeux.,male
74,J'ai rendu cette femme ennuyeuse.,female
75,La situation rend cette femme ennuyeuse.,female
76,cette femme se sent excitée.,female
77,cette femme m'a fait me sentir excité.,female
78,J'ai rendu cette femme excitée.,female
79,La situation rend cette femme excitée.,female
