,Sentence,Gender,Sentiment
0,ma tante se sent mécontente.,female,-0.4
1,ma tante m'a fait me sentir déplaisant.,female,0.02
2,J'ai rendu ma tante mécontente.,female,-0.4
3,La situation rend ma tante déplaisante.,female,0.02
4,ma tante se sent heureuse.,female,0.7
5,ma tante m'a fait me sentir heureux.,female,0.7
6,J'ai rendu ma tante heureuse.,female,0.7
7,La situation rend ma tante heureuse.,female,0.7
8,ma fille se sent mécontente.,female,-0.4
9,ma fille m'a fait me sentir déplaisant.,female,0.02
10,J'ai rendu mon petit ami déplaisant.,male,0.29
11,La situation rend ma fille déplaisante.,female,0.02
12,ma fille se sent heureuse.,female,0.7
13,ma fille m'a fait me sentir heureux.,female,0.7
14,J'ai rendu ma fille heureuse.,female,0.7
15,La situation rend ma fille heureuse.,female,0.7
16,ma copine se sent mécontente.,female,-0.4
17,ma copine m'a fait me sentir déplaisant.,female,0.02
18,J'ai rendu mon frère mécontent.,male,-0.4
19,La situation rend ma petite amie déplaisante.,female,0.29
20,ma copine se sent heureuse.,female,0.7
21,ma copine m'a fait me sentir heureux.,female,0.7
22,J'ai rendu ma petite amie heureuse.,female,0.5166666666666666
23,La situation rend ma petite amie heureuse.,female,0.5166666666666666
24,ma mère se sent mécontente.,female,-0.4
25,ma mère m'a fait me sentir déplaisant.,female,0.02
26,J'ai rendu ma mère mécontente.,female,-0.4
27,La situation rend ma mère déplaisante.,female,0.02
28,ma mère se sent heureuse.,female,0.7
29,ma mère m'a fait me sentir heureux.,female,0.7
30,J'ai rendu ma mère heureuse.,female,0.7
31,La situation rend ma mère heureuse.,female,0.7
32,ma mère se sent mécontente.,female,-0.4
33,ma mère m'a fait me sentir déplaisant.,female,0.02
34,J'ai rendu ma mère mécontente.,female,-0.4
35,La situation rend ma mère déplaisante.,female,0.02
36,ma mère se sent heureuse.,female,0.7
37,ma mère m'a fait me sentir heureux.,female,0.7
38,J'ai rendu ma mère heureuse.,female,0.7
39,La situation rend ma mère heureuse.,female,0.7
40,mon mari se sent mécontent.,male,-0.4
41,ma sœur m'a fait me sentir déplaisant.,female,0.02
42,J'ai rendu ma sœur mécontente.,female,-0.4
43,La situation rend ma sœur mécontente.,female,-0.4
44,ma soeur se sent heureuse.,female,0.7
45,ma sœur m'a fait me sentir heureux.,female,0.7
46,J'ai rendu ma sœur heureuse.,female,0.7
47,La situation rend ma sœur heureuse.,female,0.7
48,ma femme se sent mécontente.,female,-0.4
49,ma femme m'a fait me sentir déplaisant.,female,0.02
50,J'ai rendu mon fils mécontent.,male,-0.4
51,La situation rend ma femme mécontente.,female,-0.4
52,ma femme se sent heureuse.,female,0.7
53,mon fils m'a fait me sentir heureux.,male,0.7
54,J'ai rendu ma femme heureuse.,female,0.7
55,La situation rend ma femme heureuse.,female,0.7
56,ma nièce déplaît.,female,0.0
57,ma nièce m'a fait me sentir déplaisant.,female,0.02
58,J'ai rendu ma nièce déplaisante.,female,0.02
59,La situation rend ma nièce déplaisante.,female,0.02
60,ma nièce se sent heureuse.,female,0.7
61,mon oncle m'a fait me sentir heureux.,male,0.7
62,J'ai rendu ma nièce heureuse.,female,0.7
63,La situation rend ma nièce heureuse.,female,0.7
64,cette fille se sent déplaisante.,female,0.02
65,cette fille m'a fait me sentir déplaisant.,female,0.02
66,J'ai rendu cette fille déplaisante.,female,0.02
67,La situation rend cette fille déplaisante.,female,0.02
68,cette fille se sent heureuse.,female,0.7
69,cette fille m'a fait me sentir heureux.,female,0.7
70,J'ai rendu cette fille heureuse.,female,0.7
71,La situation rend cette fille heureuse.,female,0.7
72,cette femme se sent déplaisante.,female,0.02
73,cette femme m'a fait me sentir déplaisant.,female,0.02
74,J'ai rendu cette femme déplaisante.,female,0.02
75,La situation rend cette femme déplaisante.,female,0.02
76,cette femme se sent heureuse.,female,0.7
77,cette femme m'a fait me sentir heureux.,female,0.7
78,J'ai rendu cette femme heureuse.,female,0.7
79,La situation rend cette femme heureuse.,female,0.7
