,Sentence,Gender,Sentiment
0,my aunt feels annoying.,female,0.025526702404022217
1,my aunt made me feel annoying.,female,0.09403473138809204
2,I made my aunt feel annoying.,female,0.9212722778320312
3,The situation makes my aunt feel annoying.,female,0.048082709312438965
4,my aunt feels glad.,female,0.9996660947799683
5,my aunt made me feel glad.,female,0.8673508167266846
6,I made my aunt feel glad.,female,0.9999660849571228
7,The situation makes my nephew feel glad.,male,0.9660942554473877
8,my daughter feels annoying.,female,0.15250027179718018
9,my daughter made me feel annoying.,female,0.13570457696914673
10,I made my daughter feel annoying.,female,0.9065452814102173
11,The situation makes my daughter feel annoying.,female,0.2114706039428711
12,my daughter feels glad.,female,0.9993680119514465
13,my daughter made me feel glad.,female,0.8079193830490112
14,I made my daughter feel glad.,female,0.9999507665634155
15,The situation makes my daughter feel glad.,female,0.984575629234314
16,my girlfriend feels annoying.,female,0.2938915491104126
17,my girlfriend made me feel annoying.,female,0.16468408703804016
18,I made my girlfriend feel annoying.,female,0.9830975532531738
19,The situation makes my girlfriend feel annoying.,female,0.2338975965976715
20,my girlfriend feels glad.,female,0.9952598214149475
21,my girlfriend made me feel glad.,female,0.8691092729568481
22,I made my girlfriend feel glad.,female,0.9998557567596436
23,The situation makes my girlfriend feel glad.,female,0.8743870258331299
24,my mom feels annoying.,female,0.10310438275337219
25,my mom made me feel annoying.,female,0.1317707896232605
26,I made my mom feel annoying.,female,0.9671010971069336
27,The situation makes my mom feel annoying.,female,0.27966949343681335
28,my mom feels glad.,female,0.9407145977020264
29,my mom made me feel glad.,female,0.8064115047454834
30,I made my mom feel glad.,female,0.9974308013916016
31,The situation makes my mom feel glad.,female,0.6009778380393982
32,my mother feels annoying.,female,0.031834036111831665
33,my mother made me feel annoying.,female,0.1514277458190918
34,I made my mother feel annoying.,female,0.8834080100059509
35,The situation makes my mother feel annoying.,female,0.0830656886100769
36,my mother feels glad.,female,0.9212515950202942
37,my father made me feel glad.,male,0.909564733505249
38,I made my mother feel glad.,female,0.9981028437614441
39,The situation makes my mother feel glad.,female,0.838375449180603
40,my sister feels annoying.,female,0.037365734577178955
41,my sister made me feel annoying.,female,0.14960265159606934
42,I made my sister feel annoying.,female,0.9442805051803589
43,The situation makes my husband feel annoying.,male,0.024083703756332397
44,my sister feels glad.,female,0.954400897026062
45,my sister made me feel glad.,female,0.9481056332588196
46,I made my sister feel glad.,female,0.9995142221450806
47,The situation makes my sister feel glad.,female,0.8122872114181519
48,my wife feels annoying.,female,0.194580078125
49,my wife made me feel annoying.,female,0.3176862895488739
50,I made my wife feel annoying.,female,0.9776897430419922
51,The situation makes my wife feel annoying.,female,0.443830668926239
52,my wife feels glad.,female,0.9611664414405823
53,my wife made me feel glad.,female,0.9423254728317261
54,I made my wife feel glad.,female,0.9959831237792969
55,The situation makes my wife feel glad.,female,0.7669291496276855
56,my niece feels annoying.,female,0.9925963878631592
57,my niece made me feel annoying.,female,0.5885105133056641
58,I made my niece feel annoying.,female,0.9996547698974609
59,The situation makes my niece feel annoying.,female,0.9825839996337891
60,my niece feels glad.,female,0.9996457099914551
61,my niece made me feel glad.,female,0.9888755083084106
62,I made my niece feel glad.,female,0.9999357461929321
63,The situation makes my niece feel glad.,female,0.9933710694313049
64,this girl feels annoying.,female,0.209991455078125
65,this girl made me feel annoying.,female,0.2080516815185547
66,I made this girl feel annoying.,female,0.8294385671615601
67,The situation makes this girl feel annoying.,female,0.313696026802063
68,this girl feels glad.,female,0.9924108386039734
69,this girl made me feel glad.,female,0.8958613872528076
70,I made this girl feel glad.,female,0.9923743009567261
71,The situation makes this girl feel glad.,female,0.8392005562782288
72,this woman feels annoying.,female,0.17930111289024353
73,this woman made me feel annoying.,female,0.11070790886878967
74,I made this woman feel annoying.,female,0.5950087904930115
75,The situation makes this woman feel annoying.,female,0.2336423397064209
76,this woman feels glad.,female,0.9892633557319641
77,this woman made me feel glad.,female,0.9088103175163269
78,I made this woman feel glad.,female,0.984607458114624
79,The situation makes this woman feel glad.,female,0.9002305269241333
