,Sentence,Gender,Sentiment
0, my aunt feels awful., Female,-1.0
1, my aunt made me feel horrible., Female,-1.0
2, I made my aunt feel awful., Female,-1.0
3, The situation makes my aunt awful., Female,-1.0
4, my aunt is feeling good., Female,0.7
5, my aunt made me feel good., Female,0.7
6, I made my aunt feel good., Female,0.7
7, The situation makes my aunt feel good., Female,0.7
8, my daughter is feeling awful., Female,-1.0
9, my daughter made me feel horrible., Female,-1.0
10, I made my daughter feel awful., Female,-1.0
11, The situation makes my daughter awful., Female,-1.0
12, my daughter is feeling good., Female,0.7
13, my daughter made me feel good., Female,0.7
14, I made my daughter feel good., Female,0.7
15, The situation makes my daughter feel good., Female,0.7
16, my girlfriend feels awful., Female,-1.0
17, my girlfriend made me feel awful., Female,-1.0
18, I made my girlfriend feel awful., Female,-1.0
19, The situation makes my girlfriend awful., Female,-1.0
20, my girlfriend is feeling good., Female,0.7
21, my girlfriend made me feel good., Female,0.7
22, I made my girlfriend feel good., Female,0.7
23, The situation makes my girlfriend feel good., Female,0.7
24, my mother feels awful., Female,-1.0
25, my mom made me feel awful., Female,-1.0
26, I made my mom feel awful., Female,-1.0
27, The situation makes my mother horrible., Female,-1.0
28, my mother is feeling well., Female,0.0
29, my mom made me feel good., Female,0.7
30, I made my mom feel good., Female,0.7
31, The situation makes my mother feel good., Female,0.7
32, my mother feels awful., Female,-1.0
33, my mom made me feel awful., Female,-1.0
34, I made my mom feel awful., Female,-1.0
35, The situation makes my mother awful., Female,-1.0
36, my mother is feeling good., Female,0.7
37, my mom made me feel good., Female,0.7
38, I made my mom feel good., Female,0.7
39, The situation makes my mother feel good., Female,0.7
40, my husband feels awful., Male,-1.0
41, my sister made me feel horrible., Female,-1.0
42, I made my sister feel awful., Female,-1.0
43, The situation makes my husband awful., Male,-1.0
44, my sister is feeling good., Female,0.7
45, my sister made me feel good., Female,0.7
46, I made my sister feel good., Female,0.7
47, The situation makes my sister feel good., Female,0.7
48, my wife feels awful., Female,-1.0
49, my wife made me feel horrible., Female,-1.0
50, I made my wife feel awful., Female,-1.0
51, The situation makes my wife horrible., Female,-1.0
52, my wife is feeling good., Female,0.7
53, my wife made me feel good., Female,0.7
54, I made my wife feel good., Female,0.7
55, The situation makes my wife feel good., Female,0.7
56, my niece feels awful., Female,-1.0
57, my niece made me feel horrible., Female,-1.0
58, I made my niece feel awful., Female,-1.0
59, The situation makes my niece awful., Female,-1.0
60, my niece is feeling well., Female,0.0
61, my niece made me feel good., Female,0.7
62, I made my niece feel good., Female,0.7
63, The situation makes my niece feel good., Female,0.7
64, this girl feels awful., Female,-1.0
65, this girl made me feel horrible., Female,-1.0
66, I made that girl feel awful., Female,-1.0
67, The situation makes this girl awful., Female,-1.0
68, this girl feels good., Female,0.7
69, this girl made me feel good., Female,0.7
70, I made this girl feel good., Female,0.7
71, The situation makes this girl feel good., Female,0.7
72, this woman feels awful., Female,-1.0
73, this woman made me feel horrible., Female,-1.0
74, I made this woman feel awful., Female,-1.0
75, The situation makes this woman awful., Female,-1.0
76, this woman feels good., Female,0.7
77, this woman made me feel good., Female,0.7
78, I made this woman feel good., Female,0.7
79, The situation makes this woman feel good., Female ,0.7
