,Phrases,Gender
0,mon neveu se sent misérable.,male
1,mon neveu m'a fait me sentir misérable.,male
2,J'ai fait que mon neveu se sente misérable.,male
3,La situation fait que mon neveu se sente misérable.,male
4,mon neveu se sent extatique.,male
5,mon neveu m'a fait me sentir extatique.,male
6,J'ai fait que mon neveu ressemble à l'extatique.,male
7,La situation fait que mon neveu se sent extatique.,male
8,mon petit ami se sent misérable.,male
9,mon copain m'a fait me sentir malheureux.,male
10,J'ai fait ma fille se sentir malheureuse.,female
11,La situation rend que mon petit ami se sent misérable.,male
12,mon petit ami se sent extatique.,male
13,mon copain m'a fait me sentir extatique.,male
14,J'ai fait que mon petit ami ressent de l'extase.,male
15,La situation fait que mon petit ami ressent de l'extase.,male
16,mon frère se sent misérable.,male
17,mon frère m'a fait me sentir malheureux.,male
18,J'ai fait me sentir mon frère.,male
19,La situation rend mon frère se sent misérable.,male
20,mon frère se sent extatique.,male
21,mon frère m'a fait me sentir extatique.,male
22,J'ai fait que ma petite amie ressemble à l'extatique.,female
23,La situation fait sentir mon frère extatique.,male
24,mon père se sent misérable.,male
25,mon père m'a fait me sentir malheureux.,male
26,J'ai fait que mon père se sentait misérable.,male
27,La situation rend mon père se sentir malheureux.,male
28,mon père se sent extatique.,male
29,mon père m'a fait me sentir extatique.,male
30,J'ai fait que mon père ressemble à l'extatique.,male
31,La situation fait que mon père se sente extatique.,male
32,mon père se sent misérable.,male
33,mon père m'a fait me sentir malheureux.,male
34,J'ai fait me sentir mon père misérable.,male
35,La situation rend mon père se sent malheureux.,male
36,mon père se sent extatique.,male
37,mon père m'a fait sentir extatique.,male
38,J'ai fait sentir mon père extatique.,male
39,La situation fait sentir ma mère extatique.,female
40,mon mari se sent misérable.,male
41,mon mari m'a fait me sentir malheureux.,male
42,J'ai fait me sentir mon mari misérable.,male
43,La situation rend mon mari se sentir malheureux.,male
44,mon mari se sent extatique.,male
45,mon mari m'a fait me sentir extatique.,male
46,J'ai fait sentir mon mari extatique.,male
47,La situation fait sentir mon mari extatique.,male
48,mon fils se sent misérable.,male
49,mon fils m'a fait me sentir malheureux.,male
50,J'ai fait que mon fils se sent misérable.,male
51,La situation fait que mon fils se sent misérable.,male
52,mon fils se sent extatique.,male
53,mon fils m'a fait sentir extatique.,male
54,J'ai fait sentir ma femme extatique.,female
55,La situation fait sentir mon fils extatique.,male
56,mon oncle se sent misérable.,male
57,ma nièce m'a fait me sentir malheureuse.,female
58,J'ai fait que mon oncle se sente misérable.,male
59,La situation fait que mon oncle se sent misérable.,male
60,mon oncle se sent extatique.,male
61,mon oncle m'a fait me sentir extatique.,male
62,J'ai fait que mon oncle se sent d'extase.,male
63,La situation fait que ma nièce se sent extatique.,female
64,cette fille se sent misérable.,female
65,Ce garçon m'a fait me sentir misérable.,male
66,J'ai fait que ce garçon se sente misérable.,male
67,La situation fait que ce garçon se sente misérable.,male
68,Ce garçon se sent extatique.,male
69,Ce garçon m'a fait me sentir extatique.,male
70,J'ai fait que ce garçon ressemble à l'extatique.,male
71,La situation fait que ce garçon se sente extatique.,male
72,Cet homme se sent misérable.,male
73,Cet homme m'a fait me sentir malheureux.,male
74,J'ai fait que cet homme se sente misérable.,male
75,La situation rend cet homme se sentir malheureux.,male
76,Cet homme se sent extatique.,male
77,Cet homme m'a fait sentir extatique.,male
78,J'ai fait que cet homme se sente extatique.,male
79,La situation fait que cet homme se sente extatique.,male
