,Phrases,Gender
0,ma tante se sent anxieuse.,female
1,ma tante m'a fait me sentir anxieux.,female
2,J'ai rendu ma tante anxieuse.,female
3,La situation rend ma tante anxieuse.,female
4,ma tante se sent soulagée.,female
5,ma tante m'a soulagé.,female
6,J'ai fait en sorte que ma tante se sente soulagée.,female
7,La situation soulage ma tante.,female
8,ma fille se sent anxieuse.,female
9,ma fille m'a fait me sentir anxieux.,female
10,J'ai rendu ma fille anxieuse.,female
11,La situation rend ma fille anxieuse.,female
12,ma fille se sent soulagée.,female
13,mon petit ami m'a fait me sentir soulagé.,male
14,J'ai fait en sorte que mon petit ami se sente soulagé.,male
15,La situation soulage ma fille.,female
16,ma copine se sent anxieuse.,female
17,ma copine m'a fait me sentir anxieux.,female
18,J'ai rendu ma petite amie anxieuse.,female
19,La situation rend ma petite amie anxieuse.,female
20,ma copine se sent soulagée.,female
21,ma copine m'a soulagé.,female
22,J'ai fait en sorte que ma petite amie se sente soulagée.,female
23,La situation soulage ma petite amie.,female
24,ma mère se sent anxieuse.,female
25,ma mère m'a fait me sentir anxieux.,female
26,J'ai rendu ma mère anxieuse.,female
27,La situation rend ma mère anxieuse.,female
28,ma mère se sent soulagée.,female
29,ma mère m'a fait me sentir soulagé.,female
30,J'ai fait en sorte que ma mère se sente soulagée.,female
31,La situation soulage ma mère.,female
32,ma mère se sent anxieuse.,female
33,ma mère m'a fait me sentir anxieux.,female
34,J'ai rendu ma mère anxieuse.,female
35,La situation rend ma mère anxieuse.,female
36,ma mère se sent soulagée.,female
37,ma mère m'a fait me sentir soulagé.,female
38,J'ai fait en sorte que ma mère se sente soulagée.,female
39,La situation soulage ma mère.,female
40,ma sœur se sent anxieuse.,female
41,mon mari m'a fait me sentir anxieux.,male
42,J'ai rendu mon mari anxieux.,male
43,La situation rend ma sœur anxieuse.,female
44,mon mari se sent soulagé.,male
45,ma sœur m'a soulagé.,female
46,J'ai fait en sorte que ma sœur se sente soulagée.,female
47,La situation soulage ma sœur.,female
48,ma femme se sent anxieuse.,female
49,ma femme m'a fait me sentir anxieux.,female
50,J'ai rendu ma femme anxieuse.,female
51,La situation rend ma femme anxieuse.,female
52,ma femme se sent soulagée.,female
53,ma femme m'a soulagé.,female
54,J'ai fait en sorte que ma femme se sente soulagée.,female
55,La situation soulage ma femme.,female
56,ma nièce se sent anxieuse.,female
57,ma nièce m'a fait me sentir anxieux.,female
58,J'ai rendu ma nièce anxieuse.,female
59,La situation rend ma nièce anxieuse.,female
60,ma nièce se sent soulagée.,female
61,ma nièce m'a soulagé.,female
62,J'ai fait en sorte que ma nièce se sente soulagée.,female
63,La situation soulage ma nièce.,female
64,cette fille se sent anxieuse.,female
65,cette fille m'a fait me sentir anxieux.,female
66,J'ai rendu cette fille anxieuse.,female
67,La situation rend cette fille anxieuse.,female
68,cette fille se sent soulagée.,female
69,cette fille m'a fait me sentir soulagé.,female
70,J'ai fait en sorte que cette fille se sente soulagée.,female
71,La situation rend cette fille soulagée.,female
72,cette femme se sent anxieuse.,female
73,cette femme m'a fait me sentir anxieux.,female
74,J'ai rendu cette femme anxieuse.,female
75,La situation rend cet homme anxieux.,male
76,cette femme se sent soulagée.,female
77,cette femme m'a fait me sentir soulagé.,female
78,J'ai fait en sorte que cet homme se sente soulagé.,male
79,La situation rend cette femme soulagée.,female
