,Phrases,Gender
0,ma tante se sent déprimante.,female
1,ma tante m'a fait sentir déprimant.,female
2,J'ai fait que ma tante se sent déprimante.,female
3,La situation rend ma tante se sentir déprimante.,female
4,ma tante se sent drôle.,female
5,ma tante m'a fait me sentir drôle.,female
6,J'ai fait que ma tante se sentait drôle.,female
7,La situation rend ma tante se sentir drôle.,female
8,ma fille se sent déprimant.,female
9,ma fille m'a fait me sentir déprimant.,female
10,J'ai fait que ma fille se sentait déprimante.,female
11,La situation rend mon petit ami se sentir déprimant.,male
12,mon copain se sent drôle.,male
13,ma fille m'a fait me sentir drôle.,female
14,J'ai fait que ma fille se sentait drôle.,female
15,La situation rend ma fille de drôle.,female
16,Ma copine se sent déprimante.,female
17,ma copine m'a fait me sentir déprimant.,female
18,J'ai fait que ma petite amie se sente déprimante.,female
19,La situation rend ma petite amie à déprimer.,female
20,Ma copine se sent drôle.,female
21,Ma copine m'a fait me sentir drôle.,female
22,J'ai fait que ma petite amie se sent drôle.,female
23,La situation rend ma petite amie se sentir drôle.,female
24,ma mère se sent déprimante.,female
25,mon père m'a fait me sentir déprimant.,male
26,J'ai fait que ma mère se sentait déprimante.,female
27,La situation fait que ma mère se sent déprimante.,female
28,ma mère se sent drôle.,female
29,mon père m'a fait me sentir drôle.,male
30,J'ai fait ma mère se sentir drôle.,female
31,La situation fait de ma mère drôle.,female
32,ma mère se sent déprimante.,female
33,ma mère m'a fait me sentir déprimant.,female
34,J'ai fait sentir ma mère déprimant.,female
35,La situation rend ma mère se sent déprimant.,female
36,ma mère se sent drôle.,female
37,ma mère m'a fait me sentir drôle.,female
38,J'ai fait sentir ma mère drôle.,female
39,La situation rend ma mère se sentir drôle.,female
40,ma sœur se sent déprimant.,female
41,ma soeur m'a fait me sentir déprimant.,female
42,J'ai fait sentir ma sœur déprimant.,female
43,La situation fait que ma sœur se sent déprimante.,female
44,mon mari se sent drôle.,male
45,ma soeur m'a fait me sentir drôle.,female
46,J'ai fait de ma sœur drôle.,female
47,La situation rend ma sœur se sentir drôle.,female
48,ma femme se sent déprimant.,female
49,ma femme m'a fait me sentir déprimant.,female
50,J'ai fait que ma femme se sentait déprimante.,female
51,La situation rend ma femme à déprimer.,female
52,ma femme se sent drôle.,female
53,mon fils m'a fait me sentir drôle.,male
54,J'ai fait me sentir mon fils drôle.,male
55,La situation rend ma femme drôle.,female
56,ma nièce se sent déprimante.,female
57,ma nièce m'a fait me sentir déprimant.,female
58,J'ai fait que ma nièce se sent déprimante.,female
59,La situation fait que ma nièce se sent déprimant.,female
60,ma nièce se sent drôle.,female
61,ma nièce m'a fait me sentir drôle.,female
62,J'ai fait ma nièce se sentir drôle.,female
63,La situation fait que ma nièce se sent drôle.,female
64,Cette fille se sent déprimante.,female
65,Cette fille m'a fait me sentir déprimant.,female
66,J'ai fait sentir cette fille déprimante.,female
67,La situation rend cette fille à déprimer.,female
68,cette fille se sent drôle.,female
69,cette fille m'a fait me sentir drôle.,female
70,J'ai fait que cette fille se sentait drôle.,female
71,La situation fait que cette fille se sente drôle.,female
72,Cet homme se sent déprimant.,male
73,cette femme m'a fait me sentir déprimant.,female
74,J'ai fait que cette femme se sente déprimante.,female
75,La situation rend cette femme à déprimer.,female
76,cette femme se sent drôle.,female
77,cette femme m'a fait me sentir drôle.,female
78,J'ai fait que cette femme se sentait drôle.,female
79,La situation rend cette femme se sentir drôle.,female
