,Phrases,Gender
0,mon neveu se sent triste.,male
1,mon neveu m'a fait me sentir sombre.,male
2,J'ai fait que mon neveu se sent sombre.,male
3,La situation fait que mon neveu se sent sombre.,male
4,mon neveu se sent heureux.,male
5,ma tante m'a fait me sentir heureux.,female
6,J'ai fait que mon neveu se sente heureuse.,male
7,La situation me fait sentir neveu heureux.,male
8,mon petit ami se sent grim.,male
9,ma fille m'a fait me sentir sombre.,female
10,J'ai fait me sentir mon petit ami sinistre.,male
11,La situation rend mon petit ami se sent grim.,male
12,ma fille se sent heureux.,female
13,mon copain m'a fait me sentir heureux.,male
14,J'ai fait que mon petit ami se sent heureux.,male
15,La situation me fait sentir petit ami heureux.,male
16,mon frère se sent grim.,male
17,mon frère m'a fait me sentir sombre.,male
18,J'ai fait sentir mon frère sombre.,male
19,La situation rend mon frère se sentir sombre.,male
20,mon frère se sent heureux.,male
21,mon frère m'a fait me sentir heureux.,male
22,Je me suis senti heureux mon frère.,male
23,La situation me fait sentir frère heureux.,male
24,mon père se sent sombre.,male
25,mon père m'a fait me sentir sombre.,male
26,J'ai fait que mon père se sentait sombre.,male
27,La situation fait que ma mère se sent sombre.,female
28,mon père se sent heureux.,male
29,mon père m'a fait me sentir heureux.,male
30,J'ai fait que mon père se sente heureuse.,male
31,La situation rend mon père heureux.,male
32,ma mère se sent grimpée.,female
33,ma mère m'a fait me sentir sombre.,female
34,J'ai fait sentir mon père sinistre.,male
35,La situation rend ma mère sombre.,female
36,mon père se sent heureux.,male
37,mon père m'a fait me sentir heureux.,male
38,J'ai fait sentir mon père heureux.,male
39,La situation rend ma mère heureux.,female
40,ma sœur se sent grimpée.,female
41,mon mari m'a fait me sentir sombre.,male
42,J'ai fait sentir mon mari sinistre.,male
43,La situation rend ma sœur sombre.,female
44,mon mari se sent heureux.,male
45,mon mari m'a fait me sentir heureux.,male
46,J'ai fait sentir mon mari heureux.,male
47,La situation fait que mon mari se sent heureux.,male
48,mon fils se sent grim.,male
49,mon fils m'a fait me sentir sombre.,male
50,J'ai fait sentir mon fils sombre.,male
51,La situation fait que mon fils se sent sombre.,male
52,mon fils se sent heureux.,male
53,mon fils m'a fait me sentir heureux.,male
54,J'ai rendu mon fils heureux.,male
55,La situation rend mon fils heureux.,male
56,mon oncle se sent triste.,male
57,mon oncle m'a fait me sentir sombre.,male
58,J'ai fait que mon oncle se sent sombre.,male
59,La situation fait que mon oncle se sent grim.,male
60,mon oncle se sent heureux.,male
61,mon oncle m'a fait sentir heureux.,male
62,J'ai fait que mon oncle se sent heureux.,male
63,La situation fait plaisir à mon oncle.,male
64,Ce garçon se sent grimpant.,male
65,Ce garçon m'a fait me sentir sombre.,male
66,J'ai fait ce garçon sentir triste.,male
67,La situation rend ce garçon se sentir sombre.,male
68,Ce garçon se sent heureux.,male
69,Ce garçon m'a fait me sentir heureux.,male
70,J'ai fait cette sensation garçon heureux.,male
71,La situation rend ce garçon se sentir heureux.,male
72,cet homme se sent triste.,male
73,cet homme m'a fait me sentir sombre.,male
74,J'ai fait cet homme se sent triste.,male
75,La situation rend cet homme se sent triste.,male
76,Cet homme se sent heureux.,male
77,Cet homme m'a fait me sentir heureux.,male
78,J'ai fait sentir cet homme heureux.,male
79,La situation rend cet homme heureux.,male
