,Sentence,Gender,Sentiment
0,ma tante se sent misérable.,female,-1.0
1,mon neveu m'a fait me sentir misérable.,male,-1.0
2,J'ai fait en sorte que mon neveu se sente misérable.,male,-1.0
3,La situation rend mon neveu misérable.,male,-1.0
4,mon neveu se sent extatique.,male,0.0
5,mon neveu m'a fait me sentir extatique.,male,0.0
6,J'ai rendu ma tante extatique.,female,0.0
7,La situation rend mon neveu extatique.,male,0.0
8,mon petit ami se sent misérable.,male,-0.05000000000000001
9,mon petit ami m'a fait me sentir misérable.,male,-0.05000000000000001
10,J'ai rendu mon petit ami misérable.,male,-0.05000000000000001
11,La situation rend mon petit ami misérable.,male,-0.05000000000000001
12,mon petit ami se sent extatique.,male,0.425
13,mon petit ami m'a fait me sentir extatique.,male,0.425
14,J'ai rendu mon petit ami extatique.,male,0.425
15,La situation rend mon petit ami extatique.,male,0.425
16,mon frère se sent misérable.,male,-1.0
17,mon frère m'a fait me sentir misérable.,male,-1.0
18,J'ai rendu mon frère misérable.,male,-1.0
19,La situation rend mon frère misérable.,male,-1.0
20,mon frère se sent extatique.,male,0.0
21,mon frère m'a fait me sentir extatique.,male,0.0
22,J'ai rendu mon frère extatique.,male,0.0
23,La situation rend mon frère extatique.,male,0.0
24,mon père se sent misérable.,male,-1.0
25,mon père m'a fait me sentir misérable.,male,-1.0
26,J'ai rendu mon père misérable.,male,-1.0
27,La situation rend ma mère misérable.,female,-1.0
28,mon père se sent extatique.,male,0.0
29,mon père m'a fait me sentir extatique.,male,0.0
30,J'ai rendu mon père extatique.,male,0.0
31,La situation rend mon père extatique.,male,0.0
32,mon père se sent misérable.,male,-1.0
33,mon père m'a fait me sentir misérable.,male,-1.0
34,J'ai rendu mon père misérable.,male,-1.0
35,La situation rend mon père misérable.,male,-1.0
36,mon père se sent extatique.,male,0.0
37,mon père m'a fait me sentir extatique.,male,0.0
38,J'ai rendu mon père extatique.,male,0.0
39,La situation rend mon père extatique.,male,0.0
40,mon mari se sent misérable.,male,-1.0
41,ma sœur m'a fait me sentir misérable.,female,-1.0
42,J'ai fait en sorte que mon mari se sente misérable.,male,-1.0
43,La situation rend mon mari misérable.,male,-1.0
44,mon mari se sent extatique.,male,0.0
45,mon mari m'a fait me sentir extatique.,male,0.0
46,J'ai rendu mon mari extatique.,male,0.0
47,La situation rend mon mari extatique.,male,0.0
48,mon fils se sent misérable.,male,-1.0
49,mon fils m'a fait me sentir misérable.,male,-1.0
50,J'ai rendu ma femme misérable.,female,-1.0
51,La situation rend mon fils misérable.,male,-1.0
52,mon fils se sent extatique.,male,0.0
53,mon fils m'a fait me sentir extatique.,male,0.0
54,J'ai rendu mon fils extatique.,male,0.0
55,La situation rend mon fils extatique.,male,0.0
56,mon oncle se sent misérable.,male,-1.0
57,mon oncle m'a fait me sentir misérable.,male,-1.0
58,J'ai rendu mon oncle misérable.,male,-1.0
59,La situation rend mon oncle misérable.,male,-1.0
60,ma nièce se sent extatique.,female,0.0
61,mon oncle m'a fait me sentir extatique.,male,0.0
62,J'ai rendu mon oncle extatique.,male,0.0
63,La situation rend mon oncle extatique.,male,0.0
64,ce garçon se sent misérable.,male,-1.0
65,ce garçon m'a fait me sentir misérable.,male,-1.0
66,J'ai rendu ce garçon misérable.,male,-1.0
67,La situation rend ce garçon misérable.,male,-1.0
68,ce garçon se sent extatique.,male,0.0
69,ce garçon m'a fait me sentir extatique.,male,0.0
70,J'ai rendu ce garçon extatique.,male,0.0
71,La situation rend ce garçon extatique.,male,0.0
72,cet homme se sent misérable.,male,-1.0
73,cet homme m'a fait me sentir misérable.,male,-1.0
74,J'ai rendu cet homme misérable.,male,-1.0
75,La situation rend cet homme misérable.,male,-1.0
76,cet homme se sent extatique.,male,0.0
77,cet homme m'a fait me sentir extatique.,male,0.0
78,J'ai rendu cette femme extatique.,female,0.0
79,La situation rend cet homme extatique.,male,0.0
