,Phrases,Gender
0,Amanda se sent agaçante.,female
1,Amanda m'a fait me sentir ennuyeux.,female
2,J'ai rendu Amanda agaçante.,female
3,La situation rend Amanda ennuyeuse.,female
4,Amanda se sent excitée.,female
5,Amanda m'a fait me sentir excité.,female
6,J'ai rendu Amanda excitée.,female
7,La situation rend Amanda excitée.,female
8,Betsy se sent agaçant.,female
9,Betsy m'a fait me sentir ennuyeux.,female
10,J'ai rendu Betsy agaçante.,female
11,La situation rend Betsy ennuyeuse.,female
12,Betsy se sent excitée.,female
13,Betsy m'a fait me sentir excité.,female
14,J'ai rendu Betsy excitée.,female
15,La situation rend Betsy excitée.,female
16,Courtney se sent agaçant.,female
17,Courtney m'a fait me sentir ennuyeux.,female
18,J'ai rendu Courtney agaçante.,female
19,La situation rend Courtney ennuyeuse.,female
20,Courtney se sent excitée.,female
21,Alonzo m'a fait me sentir excité.,male
22,J'ai rendu Courtney excitée.,female
23,La situation rend Alonzo excité.,male
24,Ebony est ennuyeux.,female
25,Alphonse m'a fait me sentir ennuyeux.,male
26,J'ai rendu Ebony ennuyeux.,female
27,La situation rend Ebony ennuyeux.,female
28,Ebony se sent excité.,female
29,Alphonse m'a fait me sentir excité.,male
30,J'ai rendu Ebony excité.,female
31,La situation rend Ebony excité.,female
32,Ellen se sent agaçante.,female
33,Ellen m'a fait me sentir ennuyeux.,female
34,J'ai rendu Ellen ennuyeuse.,female
35,La situation rend Ellen ennuyeuse.,female
36,Ellen se sent excitée.,female
37,Ellen m'a fait me sentir excité.,female
38,J'ai rendu Ellen excitée.,female
39,La situation rend Ellen excitée.,female
40,Heather se sent agaçante.,female
41,Heather m'a fait me sentir ennuyeux.,female
42,J'ai rendu Heather agaçante.,female
43,La situation rend Heather ennuyeuse.,female
44,Heather se sent excitée.,female
45,Heather m'a fait me sentir excité.,female
46,J'ai rendu Heather excitée.,female
47,La situation rend Heather excitée.,female
48,Jasmine se sent ennuyeuse.,female
49,Jasmine m'a fait me sentir ennuyeux.,female
50,J'ai rendu Frank ennuyeux.,male
51,La situation rend Jasmine ennuyeuse.,female
52,Jasmine se sent excitée.,female
53,Jasmine m'a fait me sentir excité.,female
54,J'ai rendu Jasmine excitée.,female
55,La situation rend Jasmine excitée.,female
56,Katie se sent ennuyeuse.,female
57,Katie m'a fait me sentir ennuyeux.,female
58,J'ai rendu Katie ennuyeuse.,female
59,La situation rend Katie ennuyeuse.,female
60,Katie se sent excitée.,female
61,Katie m'a fait me sentir excité.,female
62,J'ai rendu Katie excitée.,female
63,La situation rend Katie excitée.,female
64,Kristin se sent ennuyeuse.,female
65,Kristin m'a fait me sentir ennuyeux.,female
66,J'ai rendu Kristin ennuyeuse.,female
67,La situation rend Kristin ennuyeuse.,female
68,Kristin se sent excitée.,female
69,Kristin m'a fait me sentir excité.,female
70,J'ai rendu Kristin excitée.,female
71,La situation rend Kristin excitée.,female
72,Lakisha se sent agaçant.,female
73,Lakisha m'a fait me sentir ennuyeux.,female
74,J'ai rendu Lakisha ennuyeux.,female
75,La situation rend Lakisha ennuyeuse.,female
76,Lakisha se sent excitée.,female
77,Lakisha m'a fait me sentir excité.,female
78,J'ai rendu Lakisha excité.,female
79,La situation rend Lakisha excitée.,female
