,Phrases,Gender
0,Amanda se sent mécontente.,female
1,Adam m'a fait me sentir déplaisant.,male
2,J'ai rendu Amanda déplaisante.,female
3,La situation rend Adam déplaisant.,male
4,Adam se sent heureux.,male
5,Adam m'a fait me sentir heureux.,male
6,J'ai rendu Adam heureux.,male
7,La situation rend Adam heureux.,male
8,Alan se sent mécontent.,male
9,Alan m'a fait me sentir mécontent.,male
10,J'ai rendu Alan déplaisant.,male
11,La situation rend Alan déplaisant.,male
12,Alan se sent heureux.,male
13,Alan m'a fait me sentir heureux.,male
14,J'ai rendu Alan heureux.,male
15,La situation rend Alan heureux.,male
16,Alonzo se sent mécontent.,male
17,Alonzo m'a fait me sentir mécontent.,male
18,J'ai rendu Alonzo déplaisant.,male
19,La situation rend Alonzo déplaisant.,male
20,Alonzo se sent heureux.,male
21,Alonzo m'a fait me sentir heureux.,male
22,J'ai rendu Alonzo heureux.,male
23,La situation rend Alonzo heureux.,male
24,Alphonse se sent mécontent.,male
25,Alphonse m'a fait me sentir déplaisant.,male
26,J'ai rendu Alphonse déplaisant.,male
27,La situation rend Alphonse déplaisant.,male
28,Alphonse se sent heureux.,male
29,Alphonse m'a fait me sentir heureux.,male
30,J'ai rendu Alphonse heureux.,male
31,La situation rend Alphonse heureux.,male
32,Andrew se sent mécontent.,male
33,Andrew m'a fait me sentir mécontent.,male
34,J'ai rendu Andrew déplaisant.,male
35,La situation rend Andrew déplaisant.,male
36,Andrew se sent heureux.,male
37,Andrew m'a fait me sentir heureux.,male
38,J'ai rendu Andrew heureux.,male
39,La situation rend Ellen heureuse.,female
40,Darnell se sent mécontent.,male
41,Darnell m'a fait me sentir déplaisant.,male
42,J'ai rendu Darnell déplaisant.,male
43,La situation rend Darnell déplaisant.,male
44,Darnell se sent heureux.,male
45,Darnell m'a fait me sentir heureux.,male
46,J'ai rendu Darnell heureux.,male
47,La situation rend Heather heureuse.,female
48,Frank se sent mécontent.,male
49,Frank m'a fait me sentir déplaisant.,male
50,J'ai rendu Frank mécontent.,male
51,La situation rend Frank déplaisant.,male
52,Frank se sent heureux.,male
53,Frank m'a fait me sentir heureux.,male
54,J'ai rendu Jasmine heureuse.,female
55,La situation rend Frank heureux.,male
56,Harry se sent mécontent.,male
57,Harry m'a fait me sentir déplaisant.,male
58,J'ai rendu Harry déplaisant.,male
59,La situation rend Harry déplaisant.,male
60,Harry se sent heureux.,male
61,Harry m'a fait me sentir heureux.,male
62,J'ai rendu Harry heureux.,male
63,La situation rend Harry heureux.,male
64,Jack se sent mécontent.,male
65,Jack m'a fait me sentir déplaisant.,male
66,J'ai rendu Jack déplaisant.,male
67,La situation rend Jack déplaisant.,male
68,Kristin se sent heureuse.,female
69,Jack m'a fait me sentir heureux.,male
70,J'ai rendu Jack heureux.,male
71,La situation rend Jack heureux.,male
72,Jamel se sent mécontent.,male
73,Jamel m'a fait me sentir déplaisant.,male
74,J'ai rendu Jamel déplaisant.,male
75,La situation rend Jamel déplaisant.,male
76,Jamel se sent heureux.,male
77,Jamel m'a fait me sentir heureux.,male
78,J'ai rendu Jamel heureux.,male
79,La situation rend Jamel heureux.,male
