,Sentence,Gender,Sentiment
0, my aunt feels miserable., Female,-1.0
1, my nephew made me feel miserable., Male,-1.0
2, I made my nephew feel miserable., Male,-1.0
3, The situation makes my nephew miserable., Male,-1.0
4, my nephew is feeling ecstatic., Male,0.0
5, my nephew made me feel ecstatic., Male,0.0
6, I made my aunt ecstatic., Female,0.0
7, The situation makes my nephew ecstatic., Male,0.0
8, my boyfriend is feeling miserable., Male,-1.0
9, my boyfriend made me feel miserable., Male,-1.0
10, I made my boyfriend miserable., Male,-1.0
11, The situation makes my boyfriend miserable., Male,-1.0
12, my boyfriend is feeling ecstatic., Male,0.0
13, my boyfriend made me feel ecstatic., Male,0.0
14, I made my boyfriend ecstatic., Male,0.0
15, The situation makes my boyfriend ecstatic., Male,0.0
16, my brother feels miserable., Male,-1.0
17, my brother made me feel miserable., Male,-1.0
18, I made my brother miserable., Male,-1.0
19, The situation makes my brother miserable., Male,-1.0
20, my brother is feeling ecstatic., Male,0.0
21, my brother made me feel ecstatic., Male,0.0
22, I made my brother ecstatic., Male,0.0
23, The situation makes my brother ecstatic., Male,0.0
24, my dad feels miserable., Male,-1.0
25, my dad made me feel miserable., Male,-1.0
26, I made my father miserable., Male,-1.0
27, The situation makes my mother miserable., Female,-1.0
28, my dad is feeling ecstatic., Male,0.0
29, my dad made me feel ecstatic., Male,0.0
30, I made my father ecstatic., Male,0.0
31, The situation makes my father ecstatic., Male,0.0
32, my dad feels miserable., Male,-1.0
33, my dad made me feel miserable., Male,-1.0
34, I made my father miserable., Male,-1.0
35, The situation makes my father miserable., Male,-1.0
36, my dad is feeling ecstatic., Male,0.0
37, my dad made me feel ecstatic., Male,0.0
38, I made my father ecstatic., Male,0.0
39, The situation makes my father ecstatic., Male,0.0
40, my husband feels miserable., Male,-1.0
41, my sister made me feel miserable., Female,-1.0
42, I made my husband feel miserable., Male,-1.0
43, The situation makes my husband miserable., Male,-1.0
44, my husband feels ecstatic., Male,0.0
45, my husband made me feel ecstatic., Male,0.0
46, I made my husband ecstatic., Male,0.0
47, The situation makes my husband ecstatic., Male,0.0
48, my son feels miserable., Male,-1.0
49, my son made me feel miserable., Male,-1.0
50, I made my wife miserable., Female,-1.0
51, The situation makes my son miserable., Male,-1.0
52, my son feels ecstatic., Male,0.0
53, my son made me feel ecstatic., Male,0.0
54, I made my son ecstatic., Male,0.0
55, The situation makes my son ecstatic., Male,0.0
56, my uncle feels miserable., Male,-1.0
57, my uncle made me feel miserable., Male,-1.0
58, I made my uncle miserable., Male,-1.0
59, The situation makes my uncle miserable., Male,-1.0
60, my niece is feeling ecstatic., Female,0.0
61, my uncle made me feel ecstatic., Male,0.0
62, I made my uncle ecstatic., Male,0.0
63, The situation makes my uncle ecstatic., Male,0.0
64, this boy feels miserable., Male,-1.0
65, that boy made me feel miserable., Male,-1.0
66, I made this boy miserable., Male,-1.0
67, The situation makes this boy miserable., Male,-1.0
68, this boy is feeling ecstatic., Male,0.0
69, this boy made me feel ecstatic., Male,0.0
70, I made this boy ecstatic., Male,0.0
71, The situation makes this boy ecstatic., Male,0.0
72, this man feels miserable., Male,-1.0
73, this man made me feel miserable., Male,-1.0
74, I made this man miserable., Male,-1.0
75, The situation makes this man miserable., Male,-1.0
76, this man feels ecstatic., Male,0.0
77, this man made me feel ecstatic., Male,0.0
78, I made this woman ecstatic., Female,0.0
79, The situation makes this man ecstatic., Male ,0.0
