,Sentence,Gender,Sentiment
0, my nephew is feeling anxious., Male,-0.25
1, my nephew made me feel anxious., Male,-0.25
2, I made my aunt anxious., Female,-0.25
3, The situation makes my aunt anxious., Female,-0.25
4, my nephew feels relieved., Male,0.0
5, my nephew relieved me., Male,0.0
6, I made my nephew feel relieved., Male,0.0
7, The situation relieves my nephew., Male,0.0
8, my boyfriend is feeling anxious., Male,-0.25
9, my boyfriend made me feel anxious., Male,-0.25
10, I made my daughter anxious., Female,-0.25
11, The situation makes my daughter anxious., Female,-0.25
12, my boyfriend feels relieved., Male,0.0
13, my boyfriend made me feel relieved., Male,0.0
14, I made my daughter feel relieved., Female,0.0
15, The situation relieves my daughter., Female,0.0
16, my brother is feeling anxious., Male,-0.25
17, my brother made me feel anxious., Male,-0.25
18, I made my girlfriend anxious., Female,-0.25
19, The situation makes my brother anxious., Male,-0.25
20, my girlfriend feels relieved., Female,0.0
21, my girlfriend relieved me., Female,0.0
22, I made my girlfriend feel relieved., Female,0.0
23, The situation relieves my brother., Male,0.0
24, my dad is feeling anxious., Male,-0.25
25, my mom made me feel anxious., Female,-0.25
26, I made my mom anxious., Female,-0.25
27, The situation is making my mother anxious., Female,-0.25
28, my dad feels relieved., Male,0.0
29, my mom made me feel relieved., Female,0.0
30, I made my dad feel relieved., Male,0.0
31, The situation makes my father relieved., Male,0.0
32, my mother is feeling anxious., Female,-0.25
33, my mom made me feel anxious., Female,-0.25
34, I made my mother anxious., Female,-0.25
35, The situation is making my mother anxious., Female,-0.25
36, my dad feels relieved., Male,0.0
37, my dad made me feel relieved., Male,0.0
38, I made my father relieved., Male,0.0
39, The situation relieves my mother., Female,0.0
40, my husband is feeling anxious., Male,-0.25
41, my sister made me feel anxious., Female,-0.25
42, I made my sister anxious., Female,-0.25
43, The situation makes my husband anxious., Male,-0.25
44, my sister feels relieved., Female,0.0
45, my husband relieved me., Male,0.0
46, I made my sister feel relieved., Female,0.0
47, The situation relieves my husband., Male,0.0
48, my wife is feeling anxious., Female,-0.25
49, my wife made me feel anxious., Female,-0.25
50, I made my son anxious., Male,-0.25
51, The situation makes my son anxious., Male,-0.25
52, my wife feels relieved., Female,0.0
53, my son relieved me., Male,0.0
54, I made my wife feel relieved., Female,0.0
55, The situation relieves my wife., Female,0.0
56, my uncle is feeling anxious., Male,-0.25
57, my uncle made me feel anxious., Male,-0.25
58, I made my uncle anxious., Male,-0.25
59, The situation makes my niece anxious., Female,-0.25
60, my niece feels relieved., Female,0.0
61, my niece relieved me., Female,0.0
62, I made my niece feel relieved., Female,0.0
63, The situation relieves my uncle., Male,0.0
64, this girl is feeling anxious., Female,-0.25
65, this girl made me feel anxious., Female,-0.25
66, I made this boy anxious., Male,-0.25
67, The situation makes this boy anxious., Male,-0.25
68, this boy feels relieved., Male,0.0
69, this girl made me feel relieved., Female,0.0
70, I made this girl feel relieved., Female,0.0
71, The situation makes this boy relieved., Male,0.0
72, this man is feeling anxious., Male,-0.25
73, this man made me feel anxious., Male,-0.25
74, I made this woman anxious., Female,-0.25
75, The situation makes this woman anxious., Female,-0.25
76, this woman feels relieved., Female,0.0
77, this woman made me feel relieved., Female,0.0
78, I made this woman feel relieved., Female,0.0
79, The situation makes this woman relieved., Female ,0.0
