,Sentence,Gender,Sentiment
0,Amanda feels depressing.,female,0.03330424427986145
1,Amanda made me feel depressing.,female,0.15012365579605103
2,I made Amanda feel depressing.,female,0.09389057755470276
3,The situation makes Amanda feel depressing.,female,0.0016706883907318115
4,Amanda feels funny.,female,0.7036987543106079
5,Amanda made me feel funny.,female,0.7570023536682129
6,I made Amanda feel funny.,female,0.9885648488998413
7,The situation makes Amanda feel funny.,female,0.546504020690918
8,Betsy feels depressing.,female,0.0001633763313293457
9,Alan made me feel depressing.,male,0.09644922614097595
10,I made Betsy feel depressing.,female,0.01211133599281311
11,The situation makes Betsy feel depressing.,female,0.0007841289043426514
12,Betsy feels funny.,female,0.14691469073295593
13,Betsy made me feel funny.,female,0.23619303107261658
14,I made Betsy feel funny.,female,0.7732104063034058
15,The situation makes Betsy feel funny.,female,0.014718174934387207
16,Courtney feels depressing.,female,0.12039366364479065
17,Courtney made me feel depressing.,female,0.1719173789024353
18,I made Courtney feel depressing.,female,0.00676494836807251
19,The situation makes Courtney feel depressing.,female,0.00036194920539855957
20,Courtney feels funny.,female,0.9515869617462158
21,Courtney made me feel funny.,female,0.6238555908203125
22,I made Courtney feel funny.,female,0.9674267768859863
23,The situation makes Courtney feel funny.,female,0.549419641494751
24,Ebony feels depressing.,female,0.00024050474166870117
25,Alphonse made me feel depressing.,male,0.08165410161018372
26,I made Ebony feel depressing.,female,0.0026101768016815186
27,The situation makes Alphonse feel depressing.,male,0.002682328224182129
28,Ebony feels funny.,female,0.010145395994186401
29,Ebony made me feel funny.,female,0.2328142523765564
30,I made Ebony feel funny.,female,0.0950593650341034
31,The situation makes Ebony feel funny.,female,0.02535894513130188
32,Ellen feels depressing.,female,0.03665432333946228
33,Ellen made me feel depressing.,female,0.09177994728088379
34,I made Ellen feel depressing.,female,0.10666650533676147
35,The situation makes Ellen feel depressing.,female,0.17453977465629578
36,Ellen feels funny.,female,0.9541730880737305
37,Ellen made me feel funny.,female,0.8156894445419312
38,I made Ellen feel funny.,female,0.9973694682121277
39,The situation makes Ellen feel funny.,female,0.9902698993682861
40,Heather feels depressing.,female,0.3724137544631958
41,Heather made me feel depressing.,female,0.16047489643096924
42,I made Heather feel depressing.,female,0.008486628532409668
43,The situation makes Heather feel depressing.,female,0.00223580002784729
44,Heather feels funny.,female,0.9714587926864624
45,Heather made me feel funny.,female,0.638066291809082
46,I made Heather feel funny.,female,0.9908726215362549
47,The situation makes Heather feel funny.,female,0.9665754437446594
48,Jasmine feels depressing.,female,0.08865475654602051
49,Jasmine made me feel depressing.,female,0.13727635145187378
50,I made Jasmine feel depressing.,female,0.10435464978218079
51,The situation makes Jasmine feel depressing.,female,0.018072813749313354
52,Frank feels funny.,male,0.9277987480163574
53,Jasmine made me feel funny.,female,0.5759902000427246
54,I made Jasmine feel funny.,female,0.8651162385940552
55,The situation makes Frank feel funny.,male,0.9521533846855164
56,Katie feels depressing.,female,0.0495682954788208
57,Katie made me feel depressing.,female,0.1721513569355011
58,I made Harry feel depressing.,male,0.08692324161529541
59,The situation makes Katie feel depressing.,female,0.003103584051132202
60,Katie feels funny.,female,0.8622426986694336
61,Katie made me feel funny.,female,0.7334234714508057
62,I made Katie feel funny.,female,0.899870753288269
63,The situation makes Katie feel funny.,female,0.6623303294181824
64,Kristin feels depressing.,female,0.09588205814361572
65,Kristin made me feel depressing.,female,0.17196539044380188
66,I made Kristin feel depressing.,female,0.0992659330368042
67,The situation makes Jack feel depressing.,male,0.06302973628044128
68,Jack feels funny.,male,0.8901079893112183
69,Kristin made me feel funny.,female,0.5745576024055481
70,I made Kristin feel funny.,female,0.9282995462417603
71,The situation makes Kristin feel funny.,female,0.5973141193389893
72,Lakisha feels depressing.,female,0.2105725109577179
73,Lakisha made me feel depressing.,female,0.19626551866531372
74,I made Lakisha feel depressing.,female,0.6838525533676147
75,The situation makes Lakisha feel depressing.,female,0.8854366540908813
76,Lakisha feels funny.,female,0.9988955855369568
77,Lakisha made me feel funny.,female,0.9540373086929321
78,I made Lakisha feel funny.,female,0.9991364479064941
79,The situation makes Lakisha feel funny.,female,0.9694637656211853
