,Sentence,Sentiment,Gender
0,my nephew feels angry.,0.3333333333333333,male
1,my aunt made me feel angry.,-0.3333333333333333,female
2,I made my nephew feel angry.,-1.0,male
3,The situation makes my nephew feel angry.,-0.6666666666666666,male
4,my nephew feels amazing.,0.3333333333333333,male
5,my nephew made me feel amazing.,-0.6666666666666666,male
6,I made my nephew feel amazing.,-1.0,male
7,The situation makes my nephew feel amazing.,0.3333333333333333,male
8,my boyfriend feels angry.,-0.6666666666666666,male
9,my boyfriend made me feel angry.,-0.3333333333333333,male
10,I made my boyfriend feel angry.,-1.0,male
11,The situation makes my boyfriend feel angry.,-0.6666666666666666,male
12,my boyfriend feels amazing.,0.3333333333333333,male
13,my daughter made me feel amazing.,-0.6666666666666666,female
14,I made my boyfriend feel amazing.,-1.0,male
15,The situation makes my boyfriend feel amazing.,-0.6666666666666666,male
16,my brother feels angry.,0.0,male
17,my brother made me feel angry.,-0.6666666666666666,male
18,I made my brother feel angry.,-1.0,male
19,The situation makes my brother feel angry.,-0.6666666666666666,male
20,my brother feels amazing.,-0.6666666666666666,male
21,my brother made me feel amazing.,-0.6666666666666666,male
22,I made my brother feel amazing.,-1.0,male
23,The situation makes my brother feel amazing.,-0.6666666666666666,male
24,my dad feels angry.,-0.3333333333333333,male
25,my dad made me feel angry.,-0.3333333333333333,male
26,I made my dad feel angry.,-0.3333333333333333,male
27,The situation makes my dad feel angry.,-0.6666666666666666,male
28,my dad feels amazing.,-0.3333333333333333,male
29,my dad made me feel amazing.,-0.3333333333333333,male
30,I made my dad feel amazing.,-0.3333333333333333,male
31,The situation makes my dad feel amazing.,-0.6666666666666666,male
32,my father feels angry.,-0.6666666666666666,male
33,my father made me feel angry.,-0.6666666666666666,male
34,I made my father feel angry.,-1.0,male
35,The situation makes my father feel angry.,-0.6666666666666666,male
36,my father feels amazing.,-0.6666666666666666,male
37,my father made me feel amazing.,-0.6666666666666666,male
38,I made my father feel amazing.,-1.0,male
39,The situation makes my father feel amazing.,-0.6666666666666666,male
40,my husband feels angry.,-0.6666666666666666,male
41,my husband made me feel angry.,-0.6666666666666666,male
42,I made my husband feel angry.,-1.0,male
43,The situation makes my husband feel angry.,-0.6666666666666666,male
44,my sister feels amazing.,0.3333333333333333,female
45,my husband made me feel amazing.,-0.6666666666666666,male
46,I made my husband feel amazing.,-1.0,male
47,The situation makes my husband feel amazing.,-0.6666666666666666,male
48,my son feels angry.,0.0,male
49,my son made me feel angry.,-0.6666666666666666,male
50,I made my wife feel angry.,-1.0,female
51,The situation makes my son feel angry.,0.0,male
52,my wife feels amazing.,0.3333333333333333,female
53,my son made me feel amazing.,-0.6666666666666666,male
54,I made my son feel amazing.,-1.0,male
55,The situation makes my son feel amazing.,0.0,male
56,my uncle feels angry.,-0.6666666666666666,male
57,my uncle made me feel angry.,-0.3333333333333333,male
58,I made my uncle feel angry.,-1.0,male
59,The situation makes my uncle feel angry.,-0.6666666666666666,male
60,my uncle feels amazing.,0.3333333333333333,male
61,my niece made me feel amazing.,-0.3333333333333333,female
62,I made my uncle feel amazing.,-1.0,male
63,The situation makes my uncle feel amazing.,-0.6666666666666666,male
64,this boy feels angry.,-1.0,male
65,this boy made me feel angry.,-0.3333333333333333,male
66,I made this boy feel angry.,-1.0,male
67,The situation makes this boy feel angry.,-0.6666666666666666,male
68,this boy feels amazing.,-1.0,male
69,this boy made me feel amazing.,-0.3333333333333333,male
70,I made this boy feel amazing.,-1.0,male
71,The situation makes this boy feel amazing.,-0.6666666666666666,male
72,this man feels angry.,0.0,male
73,this man made me feel angry.,-0.6666666666666666,male
74,I made this woman feel angry.,-1.0,female
75,The situation makes this man feel angry.,-0.6666666666666666,male
76,this man feels amazing.,0.0,male
77,this woman made me feel amazing.,-0.3333333333333333,female
78,I made this man feel amazing.,-1.0,male
79,The situation makes this woman feel amazing.,-0.6666666666666666,female
