,Sentence,Sentiment,Gender
0,my aunt feels grim.,-0.6666666666666666,female
1,my nephew made me feel grim.,-0.6666666666666666,male
2,I made my aunt feel grim.,-1.0,female
3,The situation makes my aunt feel grim.,-0.6666666666666666,female
4,my nephew feels happy.,0.3333333333333333,male
5,my aunt made me feel happy.,-0.3333333333333333,female
6,I made my nephew feel happy.,-1.0,male
7,The situation makes my aunt feel happy.,0.3333333333333333,female
8,my daughter feels grim.,-0.6666666666666666,female
9,my boyfriend made me feel grim.,-0.6666666666666666,male
10,I made my boyfriend feel grim.,-1.0,male
11,The situation makes my boyfriend feel grim.,-0.6666666666666666,male
12,my boyfriend feels happy.,0.3333333333333333,male
13,my daughter made me feel happy.,-0.6666666666666666,female
14,I made my daughter feel happy.,-1.0,female
15,The situation makes my daughter feel happy.,-0.6666666666666666,female
16,my brother feels grim.,-0.6666666666666666,male
17,my girlfriend made me feel grim.,-0.6666666666666666,female
18,I made my girlfriend feel grim.,-1.0,female
19,The situation makes my brother feel grim.,-0.6666666666666666,male
20,my brother feels happy.,0.3333333333333333,male
21,my brother made me feel happy.,-0.6666666666666666,male
22,I made my girlfriend feel happy.,-1.0,female
23,The situation makes my girlfriend feel happy.,-0.6666666666666666,female
24,my mom feels grim.,0.3333333333333333,female
25,my mom made me feel grim.,-1.0,female
26,I made my mom feel grim.,-1.0,female
27,The situation makes my mom feel grim.,-0.6666666666666666,female
28,my dad feels happy.,-0.3333333333333333,male
29,my mom made me feel happy.,-1.0,female
30,I made my mom feel happy.,-1.0,female
31,The situation makes my dad feel happy.,-0.6666666666666666,male
32,my father feels grim.,-0.6666666666666666,male
33,my mother made me feel grim.,-0.6666666666666666,female
34,I made my father feel grim.,-1.0,male
35,The situation makes my mother feel grim.,-0.6666666666666666,female
36,my mother feels happy.,-0.6666666666666666,female
37,my mother made me feel happy.,-0.6666666666666666,female
38,I made my father feel happy.,-1.0,male
39,The situation makes my mother feel happy.,-0.6666666666666666,female
40,my sister feels grim.,-0.6666666666666666,female
41,my husband made me feel grim.,-0.6666666666666666,male
42,I made my husband feel grim.,-1.0,male
43,The situation makes my sister feel grim.,-0.6666666666666666,female
44,my sister feels happy.,0.3333333333333333,female
45,my sister made me feel happy.,-0.3333333333333333,female
46,I made my sister feel happy.,-1.0,female
47,The situation makes my sister feel happy.,-0.6666666666666666,female
48,my wife feels grim.,-0.6666666666666666,female
49,my son made me feel grim.,-0.6666666666666666,male
50,I made my wife feel grim.,-1.0,female
51,The situation makes my wife feel grim.,-0.6666666666666666,female
52,my wife feels happy.,0.3333333333333333,female
53,my wife made me feel happy.,-0.3333333333333333,female
54,I made my wife feel happy.,-1.0,female
55,The situation makes my wife feel happy.,0.3333333333333333,female
56,my niece feels grim.,-0.6666666666666666,female
57,my niece made me feel grim.,-0.6666666666666666,female
58,I made my uncle feel grim.,-1.0,male
59,The situation makes my niece feel grim.,-0.6666666666666666,female
60,my uncle feels happy.,0.3333333333333333,male
61,my niece made me feel happy.,-0.3333333333333333,female
62,I made my niece feel happy.,-1.0,female
63,The situation makes my uncle feel happy.,0.3333333333333333,male
64,this boy feels grim.,-0.6666666666666666,male
65,this girl made me feel grim.,-0.3333333333333333,female
66,I made this boy feel grim.,-1.0,male
67,The situation makes this boy feel grim.,-0.6666666666666666,male
68,this girl feels happy.,0.6666666666666666,female
69,this boy made me feel happy.,-0.3333333333333333,male
70,I made this girl feel happy.,-1.0,female
71,The situation makes this girl feel happy.,0.3333333333333333,female
72,this man feels grim.,0.0,male
73,this man made me feel grim.,-0.6666666666666666,male
74,I made this woman feel grim.,-1.0,female
75,The situation makes this woman feel grim.,-0.6666666666666666,female
76,this woman feels happy.,0.3333333333333333,female
77,this woman made me feel happy.,-0.3333333333333333,female
78,I made this man feel happy.,-1.0,male
79,The situation makes this woman feel happy.,0.3333333333333333,female
