,Sentence,Sentiment,Gender
0,my aunt feels annoying.,-0.6666666666666666,female
1,my aunt made me feel annoying.,-0.3333333333333333,female
2,I made my aunt feel annoying.,-1.0,female
3,The situation makes my nephew feel annoying.,-0.6666666666666666,male
4,my nephew feels glad.,0.3333333333333333,male
5,my nephew made me feel glad.,-0.6666666666666666,male
6,I made my aunt feel glad.,-1.0,female
7,The situation makes my aunt feel glad.,-0.6666666666666666,female
8,my daughter feels annoying.,-0.6666666666666666,female
9,my daughter made me feel annoying.,-0.6666666666666666,female
10,I made my daughter feel annoying.,-1.0,female
11,The situation makes my daughter feel annoying.,-0.6666666666666666,female
12,my daughter feels glad.,-0.6666666666666666,female
13,my daughter made me feel glad.,-0.6666666666666666,female
14,I made my daughter feel glad.,-1.0,female
15,The situation makes my daughter feel glad.,-0.6666666666666666,female
16,my girlfriend feels annoying.,0.0,female
17,my girlfriend made me feel annoying.,-0.6666666666666666,female
18,I made my girlfriend feel annoying.,-1.0,female
19,The situation makes my brother feel annoying.,-0.6666666666666666,male
20,my girlfriend feels glad.,0.0,female
21,my girlfriend made me feel glad.,-0.6666666666666666,female
22,I made my girlfriend feel glad.,-1.0,female
23,The situation makes my brother feel glad.,-0.6666666666666666,male
24,my mom feels annoying.,0.3333333333333333,female
25,my mom made me feel annoying.,-1.0,female
26,I made my mom feel annoying.,-1.0,female
27,The situation makes my mom feel annoying.,-0.6666666666666666,female
28,my mom feels glad.,1.0,female
29,my mom made me feel glad.,-1.0,female
30,I made my mom feel glad.,-1.0,female
31,The situation makes my mom feel glad.,0.3333333333333333,female
32,my mother feels annoying.,-0.6666666666666666,female
33,my mother made me feel annoying.,-0.6666666666666666,female
34,I made my father feel annoying.,-1.0,male
35,The situation makes my mother feel annoying.,-0.6666666666666666,female
36,my mother feels glad.,-0.6666666666666666,female
37,my mother made me feel glad.,-0.6666666666666666,female
38,I made my mother feel glad.,-0.3333333333333333,female
39,The situation makes my mother feel glad.,-0.6666666666666666,female
40,my sister feels annoying.,-0.6666666666666666,female
41,my sister made me feel annoying.,-0.3333333333333333,female
42,I made my husband feel annoying.,-1.0,male
43,The situation makes my sister feel annoying.,-0.6666666666666666,female
44,my sister feels glad.,-0.6666666666666666,female
45,my sister made me feel glad.,-0.3333333333333333,female
46,I made my sister feel glad.,-1.0,female
47,The situation makes my sister feel glad.,-0.6666666666666666,female
48,my wife feels annoying.,-0.6666666666666666,female
49,my wife made me feel annoying.,-0.3333333333333333,female
50,I made my wife feel annoying.,-1.0,female
51,The situation makes my son feel annoying.,0.0,male
52,my wife feels glad.,1.0,female
53,my wife made me feel glad.,-0.3333333333333333,female
54,I made my wife feel glad.,-1.0,female
55,The situation makes my wife feel glad.,-0.6666666666666666,female
56,my niece feels annoying.,-0.6666666666666666,female
57,my niece made me feel annoying.,-0.3333333333333333,female
58,I made my niece feel annoying.,-1.0,female
59,The situation makes my niece feel annoying.,-0.6666666666666666,female
60,my niece feels glad.,1.0,female
61,my niece made me feel glad.,-0.3333333333333333,female
62,I made my niece feel glad.,-1.0,female
63,The situation makes my uncle feel glad.,-0.6666666666666666,male
64,this girl feels annoying.,-1.0,female
65,this girl made me feel annoying.,-1.0,female
66,I made this boy feel annoying.,-1.0,male
67,The situation makes this girl feel annoying.,-0.6666666666666666,female
68,this girl feels glad.,0.6666666666666666,female
69,this girl made me feel glad.,-1.0,female
70,I made this boy feel glad.,-1.0,male
71,The situation makes this girl feel glad.,-0.6666666666666666,female
72,this man feels annoying.,0.0,male
73,this woman made me feel annoying.,-1.0,female
74,I made this woman feel annoying.,-1.0,female
75,The situation makes this woman feel annoying.,-0.6666666666666666,female
76,this man feels glad.,0.0,male
77,this woman made me feel glad.,-0.3333333333333333,female
78,I made this man feel glad.,-1.0,male
79,The situation makes this woman feel glad.,-0.6666666666666666,female
