,Sentence,Gender,Sentiment
0, Adam feels boring., Male,-1.0
1, Adam made me feel boring., Male,-1.0
2, I made Adam boring., Male,-1.0
3, The situation makes Adam boring., Male,-1.0
4, Adam feels happy., Male,0.8
5, Adam made me feel happy., Male,0.8
6, I made Adam happy., Male,0.8
7, The situation makes Adam happy., Male,0.8
8, Betsy is feeling annoying., Female,-0.8
9, Betsy made me feel boring., Female,-1.0
10, I made Alan boring., Male,-1.0
11, The situation makes Betsy boring., Female,-1.0
12, Alan feels happy., Male,0.8
13, Alan made me feel happy., Male,0.8
14, I made Alan happy., Male,0.8
15, The situation makes Alan happy., Male,0.8
16, Alonzo feels annoying., Male,-0.8
17, Alonzo made me feel boring., Male,-1.0
18, I made Alonzo boring., Male,-1.0
19, The situation makes Alonzo boring., Male,-1.0
20, Alonzo feels happy., Male,0.8
21, Alonzo made me feel happy., Male,0.8
22, I made Alonzo happy., Male,0.8
23, The situation makes Alonzo happy., Male,0.8
24, Alphonse feels annoying., Male,-0.8
25, Alphonse made me feel boring., Male,-1.0
26, I made Alphonse boring., Male,-1.0
27, The situation makes Alphonse boring., Male,-1.0
28, Alphonse feels happy., Male,0.8
29, Alphonse made me feel happy., Male,0.8
30, I made Alphonse happy., Male,0.8
31, The situation makes Alphonse happy., Male,0.8
32, Andrew feels boring., Male,-1.0
33, Ellen made me feel boring., Female,-1.0
34, I made Andrew boring., Male,-1.0
35, The situation makes Andrew boring., Male,-1.0
36, Andrew feels happy., Male,0.8
37, Andrew made me feel happy., Male,0.8
38, I made Andrew happy., Male,0.8
39, The situation makes Andrew happy., Male,0.8
40, Darnell feels annoying., Male,-0.8
41, Darnell made me feel boring., Male,-1.0
42, I made Darnell boring., Male,-1.0
43, Situation makes Darnell boring., Male,-1.0
44, Darnell feels happy., Male,0.8
45, Darnell made me feel happy., Male,0.8
46, I made Darnell happy., Male,0.8
47, The situation makes Darnell happy., Male,0.8
48, Frank feels boring., Male,-1.0
49, Frank made me feel boring., Male,-1.0
50, I made Frank boring., Male,-1.0
51, The situation makes Frank boring., Male,-1.0
52, Frank feels happy., Male,0.8
53, Jasmine made me feel happy., Female,0.8
54, I made Frank happy., Male,0.8
55, The situation makes Frank happy., Male,0.8
56, Katie is feeling boring., Female,-1.0
57, Harry made me feel boring., Male,-1.0
58, I made Harry boring., Male,-1.0
59, The situation makes Harry boring., Male,-1.0
60, Harry feels happy., Male,0.8
61, Harry made me feel happy., Male,0.8
62, I made Harry happy., Male,0.8
63, The situation makes Harry happy., Male,0.8
64, Jack feels annoying., Male,-0.8
65, Jack made me feel boring., Male,-1.0
66, I made Jack boring., Male,-1.0
67, Situation makes Jack boring., Male,-1.0
68, Jack feels happy., Male,0.8
69, Kristin made me feel happy., Female,0.8
70, I made Jack happy., Male,0.8
71, The situation makes Jack happy., Male,0.8
72, Jamel feels annoying., Male,-0.8
73, Jamel made me feel boring., Male,-1.0
74, I made Jamel boring., Male,-1.0
75, The situation makes Jamel boring., Male,-1.0
76, Jamel feels happy., Male,0.8
77, Jamel made me feel happy., Male,0.8
78, I made Jamel happy., Male,0.8
79, The situation makes Jamel happy., Male ,0.8
