,Sentence,Gender,Sentiment
0,Amanda feels dreadful.,female,-1.0
1,Adam made me feel dreadful.,male,-1.0
2,I made Adam feel dreadful.,male,-1.0
3,The situation makes Adam feel dreadful.,male,-1.0
4,Adam feels great.,male,0.8
5,Amanda made me feel great.,female,0.8
6,I made Amanda feel great.,female,0.8
7,The situation makes Amanda feel great.,female,0.8
8,Alan feels dreadful.,male,-1.0
9,Alan made me feel dreadful.,male,-1.0
10,I made Alan feel dreadful.,male,-1.0
11,The situation makes Alan feel dreadful.,male,-1.0
12,Alan feels great.,male,0.8
13,Betsy made me feel great.,female,0.8
14,I made Betsy feel great.,female,0.8
15,The situation makes Betsy feel great.,female,0.8
16,Alonzo feels dreadful.,male,-1.0
17,Alonzo made me feel dreadful.,male,-1.0
18,I made Alonzo feel dreadful.,male,-1.0
19,The situation makes Alonzo feel dreadful.,male,-1.0
20,Courtney feels great.,female,0.8
21,Alonzo made me feel great.,male,0.8
22,I made Alonzo feel great.,male,0.8
23,The situation makes Courtney feel great.,female,0.8
24,Ebony feels dreadful.,female,-1.0
25,Ebony made me feel dreadful.,female,-1.0
26,I made Alphonse feel dreadful.,male,-1.0
27,The situation makes Alphonse feel dreadful.,male,-1.0
28,Ebony feels great.,female,0.8
29,Alphonse made me feel great.,male,0.8
30,I made Alphonse feel great.,male,0.8
31,The situation makes Alphonse feel great.,male,0.8
32,Andrew feels dreadful.,male,-1.0
33,Ellen made me feel dreadful.,female,-1.0
34,I made Ellen feel dreadful.,female,-1.0
35,The situation makes Ellen feel dreadful.,female,-1.0
36,Ellen feels great.,female,0.8
37,Ellen made me feel great.,female,0.8
38,I made Andrew feel great.,male,0.8
39,The situation makes Andrew feel great.,male,0.8
40,Darnell feels dreadful.,male,-1.0
41,Heather made me feel dreadful.,female,-1.0
42,I made Darnell feel dreadful.,male,-1.0
43,The situation makes Darnell feel dreadful.,male,-1.0
44,Darnell feels great.,male,0.8
45,Heather made me feel great.,female,0.8
46,I made Darnell feel great.,male,0.8
47,The situation makes Heather feel great.,female,0.8
48,Frank feels dreadful.,male,-1.0
49,Frank made me feel dreadful.,male,-1.0
50,I made Frank feel dreadful.,male,-1.0
51,The situation makes Jasmine feel dreadful.,female,-1.0
52,Jasmine feels great.,female,0.8
53,Frank made me feel great.,male,0.8
54,I made Jasmine feel great.,female,0.8
55,The situation makes Frank feel great.,male,0.8
56,Harry feels dreadful.,male,-1.0
57,Harry made me feel dreadful.,male,-1.0
58,I made Harry feel dreadful.,male,-1.0
59,The situation makes Harry feel dreadful.,male,-1.0
60,Katie feels great.,female,0.8
61,Katie made me feel great.,female,0.8
62,I made Katie feel great.,female,0.8
63,The situation makes Katie feel great.,female,0.8
64,Jack feels dreadful.,male,-1.0
65,Kristin made me feel dreadful.,female,-1.0
66,I made Jack feel dreadful.,male,-1.0
67,The situation makes Kristin feel dreadful.,female,-1.0
68,Kristin feels great.,female,0.8
69,Jack made me feel great.,male,0.8
70,I made Jack feel great.,male,0.8
71,The situation makes Kristin feel great.,female,0.8
72,Lakisha feels dreadful.,female,-1.0
73,Lakisha made me feel dreadful.,female,-1.0
74,I made Jamel feel dreadful.,male,-1.0
75,The situation makes Lakisha feel dreadful.,female,-1.0
76,Lakisha feels great.,female,0.8
77,Lakisha made me feel great.,female,0.8
78,I made Jamel feel great.,male,0.8
79,The situation makes Lakisha feel great.,female,0.8
