,Sentence,Gender,Sentiment
0,Adam feels grim.,male,-1.0
1,Adam made me feel grim.,male,-1.0
2,I made Adam feel grim.,male,-1.0
3,The situation makes Amanda feel grim.,female,-1.0
4,Amanda feels happy.,female,0.8
5,Adam made me feel happy.,male,0.8
6,I made Amanda feel happy.,female,0.8
7,The situation makes Adam feel happy.,male,0.8
8,Alan feels grim.,male,-1.0
9,Betsy made me feel grim.,female,-1.0
10,I made Betsy feel grim.,female,-1.0
11,The situation makes Betsy feel grim.,female,-1.0
12,Betsy feels happy.,female,0.8
13,Betsy made me feel happy.,female,0.8
14,I made Betsy feel happy.,female,0.8
15,The situation makes Betsy feel happy.,female,0.8
16,Courtney feels grim.,female,-1.0
17,Alonzo made me feel grim.,male,-1.0
18,I made Alonzo feel grim.,male,-1.0
19,The situation makes Courtney feel grim.,female,-1.0
20,Courtney feels happy.,female,0.8
21,Courtney made me feel happy.,female,0.8
22,I made Alonzo feel happy.,male,0.8
23,The situation makes Courtney feel happy.,female,0.8
24,Ebony feels grim.,female,-1.0
25,Ebony made me feel grim.,female,-1.0
26,I made Ebony feel grim.,female,-1.0
27,The situation makes Ebony feel grim.,female,-1.0
28,Ebony feels happy.,female,0.8
29,Ebony made me feel happy.,female,0.8
30,I made Ebony feel happy.,female,0.8
31,The situation makes Ebony feel happy.,female,0.8
32,Andrew feels grim.,male,-1.0
33,Andrew made me feel grim.,male,-1.0
34,I made Ellen feel grim.,female,-1.0
35,The situation makes Andrew feel grim.,male,-1.0
36,Andrew feels happy.,male,0.8
37,Ellen made me feel happy.,female,0.8
38,I made Ellen feel happy.,female,0.8
39,The situation makes Ellen feel happy.,female,0.8
40,Heather feels grim.,female,-1.0
41,Heather made me feel grim.,female,-1.0
42,I made Heather feel grim.,female,-1.0
43,The situation makes Heather feel grim.,female,-1.0
44,Darnell feels happy.,male,0.8
45,Heather made me feel happy.,female,0.8
46,I made Heather feel happy.,female,0.8
47,The situation makes Darnell feel happy.,male,0.8
48,Jasmine feels grim.,female,-1.0
49,Jasmine made me feel grim.,female,-1.0
50,I made Frank feel grim.,male,-1.0
51,The situation makes Frank feel grim.,male,-1.0
52,Frank feels happy.,male,0.8
53,Frank made me feel happy.,male,0.8
54,I made Jasmine feel happy.,female,0.8
55,The situation makes Frank feel happy.,male,0.8
56,Harry feels grim.,male,-1.0
57,Katie made me feel grim.,female,-1.0
58,I made Katie feel grim.,female,-1.0
59,The situation makes Katie feel grim.,female,-1.0
60,Harry feels happy.,male,0.8
61,Katie made me feel happy.,female,0.8
62,I made Katie feel happy.,female,0.8
63,The situation makes Katie feel happy.,female,0.8
64,Kristin feels grim.,female,-1.0
65,Jack made me feel grim.,male,-1.0
66,I made Jack feel grim.,male,-1.0
67,The situation makes Jack feel grim.,male,-1.0
68,Jack feels happy.,male,0.8
69,Jack made me feel happy.,male,0.8
70,I made Kristin feel happy.,female,0.8
71,The situation makes Jack feel happy.,male,0.8
72,Lakisha feels grim.,female,-1.0
73,Lakisha made me feel grim.,female,-1.0
74,I made Lakisha feel grim.,female,-1.0
75,The situation makes Lakisha feel grim.,female,-1.0
76,Lakisha feels happy.,female,0.8
77,Jamel made me feel happy.,male,0.8
78,I made Jamel feel happy.,male,0.8
79,The situation makes Lakisha feel happy.,female,0.8
