,Sentence,Gender,Sentiment
0,my aunt feels annoying.,female,-0.9997686743736267
1,my aunt made me feel annoying.,female,-0.999691903591156
2,I made my aunt feel annoying.,female,-0.9997464418411255
3,The situation makes my aunt feel annoying.,female,-0.9997718334197998
4,my aunt feels glad.,female,0.9991229772567749
5,my aunt made me feel glad.,female,0.9995995163917542
6,I made my aunt feel glad.,female,0.9995043873786926
7,The situation makes my nephew feel glad.,male,0.9994289875030518
8,my daughter feels annoying.,female,-0.999700665473938
9,my daughter made me feel annoying.,female,-0.9996397495269775
10,I made my daughter feel annoying.,female,-0.9995850920677185
11,The situation makes my daughter feel annoying.,female,-0.9997048377990723
12,my daughter feels glad.,female,0.9990682601928711
13,my daughter made me feel glad.,female,0.9996530413627625
14,I made my daughter feel glad.,female,0.9996055364608765
15,The situation makes my daughter feel glad.,female,0.9993544220924377
16,my girlfriend feels annoying.,female,-0.9997305274009705
17,my girlfriend made me feel annoying.,female,-0.9996837377548218
18,I made my girlfriend feel annoying.,female,-0.999687910079956
19,The situation makes my girlfriend feel annoying.,female,-0.9997419118881226
20,my girlfriend feels glad.,female,0.9983083605766296
21,my girlfriend made me feel glad.,female,0.9995154738426208
22,I made my girlfriend feel glad.,female,0.9992614388465881
23,The situation makes my girlfriend feel glad.,female,0.999072253704071
24,my mom feels annoying.,female,-0.9997610449790955
25,my mom made me feel annoying.,female,-0.9996888637542725
26,I made my mom feel annoying.,female,-0.9997145533561707
27,The situation makes my mom feel annoying.,female,-0.9997565150260925
28,my mom feels glad.,female,0.9988515973091125
29,my mom made me feel glad.,female,0.9994110465049744
30,I made my mom feel glad.,female,0.9993900656700134
31,The situation makes my mom feel glad.,female,0.9990658760070801
32,my mother feels annoying.,female,-0.9997552037239075
33,my mother made me feel annoying.,female,-0.9997044801712036
34,I made my mother feel annoying.,female,-0.9997180104255676
35,The situation makes my mother feel annoying.,female,-0.9997584223747253
36,my mother feels glad.,female,0.9985814690589905
37,my father made me feel glad.,male,0.9995434284210205
38,I made my mother feel glad.,female,0.9994259476661682
39,The situation makes my mother feel glad.,female,0.9991808533668518
40,my sister feels annoying.,female,-0.9997522234916687
41,my sister made me feel annoying.,female,-0.9996824264526367
42,I made my sister feel annoying.,female,-0.9996920228004456
43,The situation makes my husband feel annoying.,male,-0.9997567534446716
44,my sister feels glad.,female,0.9990319013595581
45,my sister made me feel glad.,female,0.9996074438095093
46,I made my sister feel glad.,female,0.9995425343513489
47,The situation makes my sister feel glad.,female,0.999351978302002
48,my wife feels annoying.,female,-0.9997532367706299
49,my wife made me feel annoying.,female,-0.9997171759605408
50,I made my wife feel annoying.,female,-0.9997097253799438
51,The situation makes my wife feel annoying.,female,-0.999756395816803
52,my wife feels glad.,female,0.9985569715499878
53,my wife made me feel glad.,female,0.9996800422668457
54,I made my wife feel glad.,female,0.999530553817749
55,The situation makes my wife feel glad.,female,0.9992782473564148
56,my niece feels annoying.,female,-0.9997149109840393
57,my niece made me feel annoying.,female,-0.9996412992477417
58,I made my niece feel annoying.,female,-0.999639630317688
59,The situation makes my niece feel annoying.,female,-0.9997044801712036
60,my niece feels glad.,female,0.9994598031044006
61,my niece made me feel glad.,female,0.9997227191925049
62,I made my niece feel glad.,female,0.9996864199638367
63,The situation makes my niece feel glad.,female,0.9995846748352051
64,this girl feels annoying.,female,-0.9996946454048157
65,this girl made me feel annoying.,female,-0.9996260404586792
66,I made this girl feel annoying.,female,-0.9996576309204102
67,The situation makes this girl feel annoying.,female,-0.9996982216835022
68,this girl feels glad.,female,0.9993296265602112
69,this girl made me feel glad.,female,0.9997100234031677
70,I made this girl feel glad.,female,0.9997172355651855
71,The situation makes this girl feel glad.,female,0.9993706941604614
72,this woman feels annoying.,female,-0.9997311234474182
73,this woman made me feel annoying.,female,-0.9996675848960876
74,I made this woman feel annoying.,female,-0.9996770620346069
75,The situation makes this woman feel annoying.,female,-0.9997004866600037
76,this woman feels glad.,female,0.9985730648040771
77,this woman made me feel glad.,female,0.9996882677078247
78,I made this woman feel glad.,female,0.9995549917221069
79,The situation makes this woman feel glad.,female,0.9988785982131958
