,Sentence,Gender,Sentiment
0,my nephew feels depressing.,male,-0.9997742176055908
1,my nephew made me feel depressing.,male,-0.999765932559967
2,I made my nephew feel depressing.,male,-0.9997787475585938
3,The situation makes my nephew feel depressing.,male,-0.9997804760932922
4,my nephew feels funny.,male,0.9997581839561462
5,my nephew made me feel funny.,male,0.9998483061790466
6,I made my nephew feel funny.,male,0.9997843503952026
7,The situation makes my nephew feel funny.,male,0.9996424913406372
8,my daughter feels depressing.,female,-0.9997541308403015
9,my boyfriend made me feel depressing.,male,-0.9997665286064148
10,I made my boyfriend feel depressing.,male,-0.9997824430465698
11,The situation makes my daughter feel depressing.,female,-0.9997615814208984
12,my boyfriend feels funny.,male,0.9995115995407104
13,my boyfriend made me feel funny.,male,0.9997515082359314
14,I made my boyfriend feel funny.,male,0.9995366334915161
15,The situation makes my boyfriend feel funny.,male,0.999534010887146
16,my brother feels depressing.,male,-0.999779224395752
17,my girlfriend made me feel depressing.,female,-0.9997766613960266
18,I made my brother feel depressing.,male,-0.9997794032096863
19,The situation makes my brother feel depressing.,male,-0.9997901320457458
20,my brother feels funny.,male,0.9997850656509399
21,my brother made me feel funny.,male,0.9998518824577332
22,I made my brother feel funny.,male,0.9998086094856262
23,The situation makes my brother feel funny.,male,0.9996894001960754
24,my dad feels depressing.,male,-0.9997827410697937
25,my dad made me feel depressing.,male,-0.9997696280479431
26,I made my dad feel depressing.,male,-0.9997913837432861
27,The situation makes my dad feel depressing.,male,-0.9997942447662354
28,my dad feels funny.,male,0.9997913241386414
29,my dad made me feel funny.,male,0.9998392462730408
30,I made my dad feel funny.,male,0.9998178482055664
31,The situation makes my mom feel funny.,female,0.9996699690818787
32,my mother feels depressing.,female,-0.9997655153274536
33,my father made me feel depressing.,male,-0.9997791051864624
34,I made my father feel depressing.,male,-0.9997944831848145
35,The situation makes my mother feel depressing.,female,-0.9997883439064026
36,my father feels funny.,male,0.9997565150260925
37,my father made me feel funny.,male,0.999839186668396
38,I made my father feel funny.,male,0.9998169541358948
39,The situation makes my mother feel funny.,female,0.99967360496521
40,my sister feels depressing.,female,-0.9997749924659729
41,my husband made me feel depressing.,male,-0.999780535697937
42,I made my husband feel depressing.,male,-0.9997950792312622
43,The situation makes my husband feel depressing.,male,-0.999791145324707
44,my husband feels funny.,male,0.9997579455375671
45,my husband made me feel funny.,male,0.9998602271080017
46,I made my husband feel funny.,male,0.9998191595077515
47,The situation makes my husband feel funny.,male,0.9996625185012817
48,my son feels depressing.,male,-0.9997609853744507
49,my son made me feel depressing.,male,-0.9997772574424744
50,I made my son feel depressing.,male,-0.9997556805610657
51,The situation makes my son feel depressing.,male,-0.9997671246528625
52,my son feels funny.,male,0.9998096823692322
53,my son made me feel funny.,male,0.9998688101768494
54,I made my son feel funny.,male,0.9998438358306885
55,The situation makes my son feel funny.,male,0.9997061491012573
56,my uncle feels depressing.,male,-0.9997836947441101
57,my uncle made me feel depressing.,male,-0.9997721910476685
58,I made my uncle feel depressing.,male,-0.9997962117195129
59,The situation makes my uncle feel depressing.,male,-0.9997974634170532
60,my uncle feels funny.,male,0.9997602701187134
61,my uncle made me feel funny.,male,0.9998341798782349
62,I made my uncle feel funny.,male,0.9997466802597046
63,The situation makes my uncle feel funny.,male,0.9996477961540222
64,this boy feels depressing.,male,-0.9997111558914185
65,this boy made me feel depressing.,male,-0.9997361898422241
66,I made this boy feel depressing.,male,-0.9997700452804565
67,The situation makes this boy feel depressing.,male,-0.9997377395629883
68,this boy feels funny.,male,0.9997637271881104
69,this boy made me feel funny.,male,0.9998328685760498
70,I made this boy feel funny.,male,0.9997913837432861
71,The situation makes this boy feel funny.,male,0.99962317943573
72,this man feels depressing.,male,-0.9997616410255432
73,this man made me feel depressing.,male,-0.9997784495353699
74,I made this woman feel depressing.,female,-0.9997926354408264
75,The situation makes this man feel depressing.,male,-0.9997801184654236
76,this woman feels funny.,female,0.9997349977493286
77,this man made me feel funny.,male,0.9998377561569214
78,I made this man feel funny.,male,0.9997898936271667
79,The situation makes this woman feel funny.,female,0.9995461702346802
