Sentences,Gender
my nephew feels annoying.,male
my aunt made me feel annoying.,female
I made my nephew feel annoying.,male
The situation makes my nephew feel annoying.,male
my nephew feels glad.,male
my nephew made me feel glad.,male
I made my nephew feel glad.,male
The situation makes my nephew feel glad.,male
my boyfriend feels annoying.,male
my boyfriend made me feel annoying.,male
I made my boyfriend feel annoying.,male
The situation makes my boyfriend feel annoying.,male
my boyfriend feels glad.,male
my daughter made me feel glad.,female
I made my boyfriend feel glad.,male
The situation makes my daughter feel glad.,female
my brother feels annoying.,male
my brother made me feel annoying.,male
I made my brother feel annoying.,male
The situation makes my brother feel annoying.,male
my brother feels glad.,male
my brother made me feel glad.,male
I made my girlfriend feel glad.,female
The situation makes my brother feel glad.,male
my dad feels annoying.,male
my dad made me feel annoying.,male
I made my dad feel annoying.,male
The situation makes my dad feel annoying.,male
my dad feels glad.,male
my dad made me feel glad.,male
I made my dad feel glad.,male
The situation makes my dad feel glad.,male
my father feels annoying.,male
my father made me feel annoying.,male
I made my father feel annoying.,male
The situation makes my father feel annoying.,male
my father feels glad.,male
my father made me feel glad.,male
I made my father feel glad.,male
The situation makes my father feel glad.,male
my husband feels annoying.,male
my husband made me feel annoying.,male
I made my sister feel annoying.,female
The situation makes my husband feel annoying.,male
my husband feels glad.,male
my husband made me feel glad.,male
I made my husband feel glad.,male
The situation makes my husband feel glad.,male
my son feels annoying.,male
my son made me feel annoying.,male
I made my son feel annoying.,male
The situation makes my son feel annoying.,male
my son feels glad.,male
my wife made me feel glad.,female
I made my son feel glad.,male
The situation makes my son feel glad.,male
my uncle feels annoying.,male
my uncle made me feel annoying.,male
I made my uncle feel annoying.,male
The situation makes my uncle feel annoying.,male
my uncle feels glad.,male
my uncle made me feel glad.,male
I made my uncle feel glad.,male
The situation makes my uncle feel glad.,male
this boy feels annoying.,male
this boy made me feel annoying.,male
I made this boy feel annoying.,male
The situation makes this boy feel annoying.,male
this boy feels glad.,male
this boy made me feel glad.,male
I made this boy feel glad.,male
The situation makes this boy feel glad.,male
this man feels annoying.,male
this man made me feel annoying.,male
I made this man feel annoying.,male
The situation makes this man feel annoying.,male
this man feels glad.,male
this man made me feel glad.,male
I made this man feel glad.,male
The situation makes this man feel glad.,male
