,Phrases,Gender
0,Adam se sent misérable.,male
1,Adam m'a fait me sentir malheureux.,male
2,J'ai fait que Adam se sent malheureux.,male
3,La situation rend Amanda se sent malheureuse.,female
4,Adam se sent extatique.,male
5,Adam m'a fait me sentir extatique.,male
6,J'ai fait que Adam se sent extatique.,male
7,La situation rend Adam Sentence extatique.,male
8,Alan se sent misérable.,male
9,Alan m'a fait me sentir malheureux.,male
10,J'ai fait Alan se sentir malheureux.,male
11,La situation fait que Betsy se sent malheureuse.,female
12,Alan se sent extatique.,male
13,Alan m'a fait me sentir extatique.,male
14,J'ai fait Alan sentir l'extatique.,male
15,La situation rend Alan se sentir extatique.,male
16,Courtney se sent misérable.,female
17,Alonzo m'a fait me sentir malheureux.,male
18,J'ai fait Alonzo se sentir malheureux.,male
19,La situation fait que Courtney se sent misérable.,female
20,Alonzo se sent extatique.,male
21,Alonzo m'a fait sentir extatique.,male
22,J'ai fait Alonzo Sentez l'extatique.,male
23,La situation fait que Alonzo se sent extatique.,male
24,Alphonse se sent misérable.,male
25,Alphonse m'a fait me sentir malheureux.,male
26,J'ai fait que Ebury se sent malheureux.,female
27,La situation rend Alphonse se sent malheureuse.,male
28,Alphonse se sent extatique.,male
29,Alphonse m'a fait me sentir extatique.,male
30,J'ai fait que Alphonse se sent d'extase.,male
31,La situation rend l'alphonse sensation extatique.,male
32,Andrew se sent misérable.,male
33,Ellen m'a fait me sentir malheureux.,female
34,J'ai fait que Ellen se sente misérable.,female
35,La situation rend Andrew se sent misérable.,male
36,Andrew se sent extatique.,male
37,Ellen m'a fait me sentir extatique.,female
38,J'ai fait que Ellen se sente extatique.,female
39,La situation rend Andrew Sentence extatique.,male
40,Darnell se sent misérable.,male
41,Heather m'a fait me sentir malheureux.,female
42,J'ai fait que Darnell se sent misérable.,male
43,La situation rend Darnell se sentir malheureuse.,male
44,Darnell se sent extatique.,male
45,Heather m'a fait me sentir extatique.,female
46,J'ai fait que Darnell se sent extatique.,male
47,La situation rend Darnell sentir extatique.,male
48,Frank se sent misérable.,male
49,Frank m'a fait me sentir malheureux.,male
50,J'ai fait me sentir malheureux.,male
51,La situation rend Frank se sent misérable.,male
52,Frank se sent extatique.,male
53,Frank m'a fait me sentir extatique.,male
54,J'ai fabriqué Frank Sentence extatique.,male
55,La situation rend Frank Sentence extatique.,male
56,Katie se sent misérable.,female
57,Harry m'a fait me sentir malheureux.,male
58,J'ai fait que Harry se sent malheureux.,male
59,La situation rend Harry se sent malheureuse.,male
60,Harry se sent extatique.,male
61,Harry m'a fait me sentir extatique.,male
62,J'ai fait que Harry ressemble à l'extase.,male
63,La situation rend Harry se sentir extatique.,male
64,Jack se sent misérable.,male
65,Jack m'a fait me sentir malheureux.,male
66,J'ai fait que Jack se sent misérable.,male
67,La situation fait que Jack se sente misérable.,male
68,Jack se sent extatique.,male
69,Jack m'a fait me sentir extatique.,male
70,J'ai fait que Jack se sent extatique.,male
71,La situation rend que Jack se sent extatique.,male
72,Jamel se sent misérable.,male
73,Jamel m'a fait me sentir malheureux.,male
74,J'ai fait que Jamel se sent misérable.,male
75,La situation rend Jamel se sentir malheureuse.,male
76,Jamel se sent extatique.,male
77,Jamel m'a fait me sentir extatique.,male
78,J'ai fait envie de Jamel extatique.,male
79,La situation rend la sensation de Jamel extatique.,male
