,Phrases,Gender
0,Adam se sent déprimant.,male
1,Adam m'a fait me sentir déprimant.,male
2,J'ai fait que Adam se sent déprimant.,male
3,La situation rend Adam se sent déprimant.,male
4,Adam se sent drôle.,male
5,Adam m'a fait me sentir drôle.,male
6,J'ai fait Amanda me sentir drôle.,female
7,La situation rend Adam se sentir drôle.,male
8,Alan se sent déprimant.,male
9,Betsy m'a fait me sentir déprimant.,female
10,J'ai fait que Alan se sent déprimant.,male
11,La situation rend Alan se sentir déprimant.,male
12,Betsy se sent drôle.,female
13,Alan m'a fait me sentir drôle.,male
14,J'ai fait Alan se sentir drôle.,male
15,La situation rend Alan se sentir drôle.,male
16,Alonzo se sent déprimant.,male
17,Alonzo m'a fait me sentir déprimant.,male
18,J'ai fait que Alonzo se sent déprimant.,male
19,La situation fait que Courtney se sent déprimant.,female
20,Alonzo se sent drôle.,male
21,Alonzo m'a fait me sentir drôle.,male
22,J'ai fait que Courtney se sentait drôle.,female
23,La situation rend Alonzo se sent drôle.,male
24,Alphonse se sent déprimant.,male
25,Ébène m'a fait me sentir déprimant.,female
26,J'ai fait une idée d'ébène déprimante.,female
27,La situation rend Alphonse se sent déprimant.,male
28,Alphonse se sent drôle.,male
29,Alphonse m'a fait me sentir drôle.,male
30,J'ai fait des sentents Alphonse drôle.,male
31,La situation rend Alphonse se sentent drôle.,male
32,Andrew se sent déprimant.,male
33,Ellen m'a fait me sentir déprimant.,female
34,J'ai fait que Ellen se sente déprimante.,female
35,La situation rend Andrew se sent déprimant.,male
36,Ellen se sent drôle.,female
37,Andrew m'a fait me sentir drôle.,male
38,J'ai fait que Andrew se sent drôle.,male
39,La situation rend Andrew se sent drôle.,male
40,Darnell se sent déprimant.,male
41,Darnell m'a fait me sentir déprimant.,male
42,J'ai fait que Heather se sent déprimant.,female
43,La situation rend heather se sent déprimant.,female
44,Darnell se sent drôle.,male
45,Darnell m'a fait me sentir drôle.,male
46,J'ai fait que Darnell se sent drôle.,male
47,La situation rend Darnell se sentir drôle.,male
48,Frank se sent déprimant.,male
49,Frank m'a fait me sentir déprimant.,male
50,J'ai fait des sentiments francs déprimants.,male
51,La situation rend Frank se sent déprimant.,male
52,Frank se sent drôle.,male
53,Frank m'a fait me sentir drôle.,male
54,J'ai fabriqué Frank Se sentir drôle.,male
55,La situation rend Frank se sentir drôle.,male
56,Harry se sent déprimant.,male
57,Harry m'a fait me sentir déprimant.,male
58,J'ai fait sentir Harry déprimant.,male
59,La situation rend Harry se sent déprimant.,male
60,Harry se sent drôle.,male
61,Harry m'a fait me sentir drôle.,male
62,J'ai fait que Harry se sentait drôle.,male
63,La situation rend Harry se sentir drôle.,male
64,Jack se sent déprimant.,male
65,Jack m'a fait me sentir déprimant.,male
66,J'ai fait que Jack se sent déprimant.,male
67,La situation fait que Jack se sent déprimant.,male
68,Jack se sent drôle.,male
69,Kristin m'a fait me sentir drôle.,female
70,J'ai fait que Jack se sent drôle.,male
71,La situation rend Jack se sentir drôle.,male
72,Jamel se sent déprimant.,male
73,Jamel m'a fait me sentir déprimant.,male
74,J'ai fait que Jamel se sent déprimant.,male
75,La situation rend Jamel se sentir déprimant.,male
76,Jamel se sent drôle.,male
77,Jamel m'a fait me sentir drôle.,male
78,J'ai fait que Jamel se sent drôle.,male
79,La situation rend Jamel se sentir drôle.,male
