,Phrases,Gender
0,Adam se sent anxieux.,male
1,Adam m'a fait sentir inquiet.,male
2,J'ai fait l'inquiétude Adam.,male
3,La situation rend Adam se sentir anxieux.,male
4,Amanda se sent soulagé.,female
5,Adam m'a fait me sentir soulagé.,male
6,J'ai fait que Adam se sent soulagée.,male
7,La situation rend Adam se sentir soulagée.,male
8,Alan se sent anxieux.,male
9,Alan m'a fait me sentir inquiet.,male
10,J'ai fait de betsy inquiet.,female
11,La situation fait attention à Betsy.,female
12,Alan se sent soulagé.,male
13,Alan m'a fait me sentir soulagé.,male
14,J'ai fait que Alan se sent soulagée.,male
15,La situation rend Alan se sentir soulagée.,male
16,Courtney se sent anxieux.,female
17,Alonzo m'a fait sentir inquiet.,male
18,J'ai fait Alonzo sentir anxieux.,male
19,La situation rend Alonzo sentent anxieuse.,male
20,Alonzo se sent soulagé.,male
21,Courtney m'a fait me sentir soulagé.,female
22,J'ai fait que Alonzo se sente soulagée.,male
23,La situation fait que Alonzo se sent soulagée.,male
24,Alphonse se sent anxieux.,male
25,Alphonse m'a fait me sentir inquiet.,male
26,J'ai fait que Alphonse se sentent anxieux.,male
27,La situation rend Alphonse se sentent anxieuse.,male
28,Alphonse se sent soulagé.,male
29,Alphonse m'a fait me sentir soulagé.,male
30,J'ai fait que Alphonse se sent soulagée.,male
31,La situation rend Alphonse se sentir soulagée.,male
32,Andrew se sent anxieux.,male
33,Ellen m'a fait sentir inquiet.,female
34,J'ai fait Andrew Sentez-vous anxieux.,male
35,La situation rend Ellen se sent anxieux.,female
36,Andrew se sent soulagé.,male
37,Ellen m'a fait me sentir soulagé.,female
38,J'ai fabriqué Andrew Sentez-vous soulagé.,male
39,La situation fait que Andrew se sent soulagé.,male
40,Darnell se sent anxieux.,male
41,Darnell m'a fait me sentir inquiet.,male
42,J'ai fait que Darnell se sente anxieux.,male
43,La situation rend Darnell se sentir anxieux.,male
44,Darnell se sent soulagé.,male
45,Darnell m'a fait me sentir soulagé.,male
46,J'ai fait que Darnell se sent soulagée.,male
47,La situation rend Darnell se sentir soulagée.,male
48,Frank se sent anxieux.,male
49,Frank m'a fait me sentir anxieux.,male
50,J'ai fait que Jasmine se sente anxieux.,female
51,La situation rend Frank se sent anxieux.,male
52,Jasmine se sent soulagé.,female
53,Frank m'a fait me sentir soulagé.,male
54,J'ai fait que Frank se sent soulagée.,male
55,La situation rend Frank se sentir soulagée.,male
56,Harry se sent anxieux.,male
57,Harry m'a fait me sentir inquiet.,male
58,J'ai fait que Katie se sent mal anxieux.,female
59,La situation rend Harry se sentent anxieuse.,male
60,Harry se sent soulagée.,male
61,Harry m'a fait me sentir soulagé.,male
62,J'ai fait que Harry se sent soulagée.,male
63,La situation rend Harry se sentir soulagée.,male
64,Jack se sent anxieux.,male
65,Jack m'a fait sentir inquiet.,male
66,J'ai fait que Jack se sent anxieux.,male
67,La situation rend Jack se sentir anxieux.,male
68,Jack se sent soulagé.,male
69,Jack m'a fait me sentir soulagé.,male
70,J'ai fait que Jack se sent soulagée.,male
71,La situation fait que Jack se sent soulagée.,male
72,Lakisha se sent anxieux.,female
73,Jamel m'a fait me sentir inquiet.,male
74,J'ai fait sentir Jamel anxieux.,male
75,La situation rend Jamel se sentir anxieuse.,male
76,Lakisha se sent soulagée.,female
77,Jamel m'a fait me sentir soulagé.,male
78,J'ai fait que Jamel se sente soulagée.,male
79,La situation rend Jamel se sentir soulagée.,male
