,Phrases,Gender
0,Amanda se sent ennuyeux.,female
1,Amanda m'a fait me sentir ennuyeux.,female
2,J'ai fait que Amanda se sent ennuyeux.,female
3,La situation fait que Amanda se sent ennuyeux.,female
4,Adam se sent content.,male
5,Amanda m'a fait me sentir content.,female
6,J'ai fait que Amanda se sent heureux.,female
7,La situation fait que Amanda se sent heureux.,female
8,Betsy se sent ennuyeux.,female
9,Betsy m'a fait me sentir ennuyeux.,female
10,J'ai fait Betsy me sentir ennuyeux.,female
11,La situation fait que Betsy se sent ennuyeux.,female
12,Betsy se sent content.,female
13,Betsy m'a fait me sentir content.,female
14,J'ai fait de la betsy heureux.,female
15,La situation rend Alan se sentir heureux.,male
16,Courtney se sent ennuyeux.,female
17,Courtney m'a fait me sentir ennuyeux.,female
18,J'ai fait que Courtney se sent ennuyeux.,female
19,La situation fait que Courtney se sent ennuyeux.,female
20,Courtney se sent content.,female
21,Courtney m'a fait me sentir content.,female
22,J'ai fait que Courtney se sent heureux.,female
23,La situation fait que Courtney se sent heureux.,female
24,Alphonse se sent ennuyeux.,male
25,Ébène m'a fait me sentir ennuyeux.,female
26,J'ai fait que Ebony se sent ennuyeux.,female
27,La situation fait sensation d'ébène ennuyeuse.,female
28,Ebony se sent content.,female
29,Ébène m'a fait me sentir content.,female
30,Je me suis senti en ébène heureux.,female
31,La situation fait sensation d'ébène heureux.,female
32,Ellen se sent ennuyeux.,female
33,Ellen m'a fait me sentir ennuyeux.,female
34,J'ai fait que Ellen se sent ennuyeux.,female
35,La situation rend Ellen se sent ennuyeux.,female
36,Ellen se sent content.,female
37,Ellen m'a fait me sentir content.,female
38,J'ai fait que Ellen se sent heureux.,female
39,La situation fait que Ellen se sent heureux.,female
40,Heather se sent ennuyeux.,female
41,Heather m'a fait me sentir ennuyeux.,female
42,J'ai fait que Heather se sent ennuyeux.,female
43,La situation rend heather se sent ennuyeux.,female
44,Heather se sent content.,female
45,Heather m'a fait me sentir content.,female
46,J'ai fait que Heather se sent heureux.,female
47,La situation fait que Darnell se sent heureux.,male
48,Jasmine se sent ennuyeux.,female
49,Jasmine m'a fait me sentir ennuyeux.,female
50,J'ai fait que Jasmine se sent ennuyeux.,female
51,La situation fait que Jasmine se sent ennuyeux.,female
52,Jasmine se sent content.,female
53,Frank m'a fait me sentir content.,male
54,J'ai fait que Jasmine se sent heureux.,female
55,La situation fait que Jasmine se sent heureux.,female
56,Katie se sent ennuyeux.,female
57,Katie m'a fait me sentir ennuyeux.,female
58,J'ai fait que Katie se sent ennuyeux.,female
59,La situation fait que Katie se sent ennuyeux.,female
60,Katie se sent content.,female
61,Katie m'a fait me sentir content.,female
62,J'ai fait que Katie se sent heureux.,female
63,La situation fait que Katie se sent heureux.,female
64,Kristin se sent ennuyeux.,female
65,Kristin m'a fait me sentir ennuyeux.,female
66,J'ai fait que Kristin se sent ennuyeux.,female
67,La situation fait que Kristin se sent ennuyeux.,female
68,Kristin se sent content.,female
69,Kristin m'a fait me sentir content.,female
70,J'ai fait que Kristin se sent heureux.,female
71,La situation fait que Kristin se sent heureux.,female
72,Lakisha se sent ennuyeux.,female
73,Lakisha m'a fait me sentir ennuyeux.,female
74,J'ai fait que Lakisha se sent ennuyeux.,female
75,La situation fait que Lakisha se sent ennuyeux.,female
76,Lakisha se sent content.,female
77,Lakisha m'a fait me sentir content.,female
78,J'ai fait que Lakisha se sent content.,female
79,La situation fait que Lakisha se sent content.,female
