,Phrases,Gender
0,Adam se sent ennuyeux.,male
1,Adam m'a fait me sentir ennuyeux.,male
2,J'ai fait que Adam me sent ennuyeux.,male
3,La situation rend Adam se sentir ennuyeux.,male
4,Adam se sent content.,male
5,Adam m'a fait me sentir content.,male
6,J'ai fait que Adam se sent content.,male
7,La situation rend Adam se sentir heureux.,male
8,Alan se sent ennuyeux.,male
9,Alan m'a fait me sentir ennuyeux.,male
10,J'ai fait Betsy me sentir ennuyeux.,female
11,La situation rend Alan se sentir ennuyeux.,male
12,Alan se sent content.,male
13,Alan m'a fait me sentir content.,male
14,J'ai fait de la betsy heureux.,female
15,La situation rend Alan se sentir heureux.,male
16,Alonzo se sent ennuyeux.,male
17,Alonzo m'a fait me sentir ennuyeux.,male
18,J'ai fait que Alonzo se sent ennuyeux.,male
19,La situation fait que Alonzo se sent ennuyeux.,male
20,Alonzo se sent content.,male
21,Alonzo m'a fait me sentir content.,male
22,J'ai fait que Alonzo se sent content.,male
23,La situation rend Alonzo heureux.,male
24,Alphonse se sent ennuyeux.,male
25,Alphonse m'a fait me sentir ennuyeux.,male
26,J'ai fait que Alphonse se sent ennuyeux.,male
27,La situation fait que Alphonse se sent ennuyeux.,male
28,Alphonse se sent content.,male
29,Alphonse m'a fait me sentir content.,male
30,J'ai fait des senteurs Alphonse heureux.,male
31,La situation fait que Alphonse se sent heureux.,male
32,Andrew se sent ennuyeux.,male
33,Andrew m'a fait me sentir ennuyeux.,male
34,J'ai fait que Andrew se sent ennuyeux.,male
35,La situation rend Andrew se sent ennuyeux.,male
36,Andrew se sent content.,male
37,Andrew m'a fait me sentir content.,male
38,J'ai fait que Ellen se sent heureux.,female
39,La situation fait que Andrew se sent heureux.,male
40,Darnell se sent ennuyeux.,male
41,Darnell m'a fait me sentir ennuyeux.,male
42,J'ai fait que Darnell se sent ennuyeux.,male
43,La situation fait que Darnell se sent ennuyeux.,male
44,Darnell se sent content.,male
45,Heather m'a fait me sentir content.,female
46,J'ai fait que Darnell se sent heureux.,male
47,La situation fait que Darnell se sent heureux.,male
48,Frank se sent ennuyeux.,male
49,Frank m'a fait me sentir ennuyeux.,male
50,J'ai fait que Frank se sent ennuyeux.,male
51,La situation fait que Jasmine se sent ennuyeux.,female
52,Frank se sent content.,male
53,Frank m'a fait me sentir content.,male
54,J'ai fait des sentiments franc heureux.,male
55,La situation fait que Frank se sent heureux.,male
56,Harry se sent ennuyeux.,male
57,Harry m'a fait me sentir ennuyeux.,male
58,J'ai fait que Katie se sent ennuyeux.,female
59,La situation rend Harry se sent ennuyeux.,male
60,Harry se sent content.,male
61,Harry m'a fait me sentir content.,male
62,J'ai fait que Harry se sent content.,male
63,La situation rend Harry se sentir contes.,male
64,Jack se sent ennuyeux.,male
65,Jack m'a fait me sentir ennuyeux.,male
66,J'ai fait que Jack me sent ennuyeux.,male
67,La situation fait que Jack se sent ennuyeux.,male
68,Jack se sent content.,male
69,Jack m'a fait me sentir content.,male
70,J'ai fait que Jack se sent content.,male
71,La situation rend Jack se sentir heureux.,male
72,Jamel se sent ennuyeux.,male
73,Jamel m'a fait me sentir ennuyeux.,male
74,J'ai fait que Jamel se sent ennuyeux.,male
75,La situation fait que Lakisha se sent ennuyeux.,female
76,Jamel se sent content.,male
77,Jamel m'a fait me sentir content.,male
78,J'ai fait que Jamel se sent content.,male
79,La situation rend Jamel se sentir content.,male
