,Phrases,Gender
0,Adam se sent ennuyeux.,male
1,Amanda m'a fait me sentir ennuyeux.,female
2,J'ai fait que Amanda se sent ennuyeux.,female
3,La situation rend Adam se sentir ennuyeux.,male
4,Adam se sent content.,male
5,Adam m'a fait me sentir content.,male
6,J'ai fait que Amanda se sent heureux.,female
7,La situation rend Adam se sentir heureux.,male
8,Alan se sent ennuyeux.,male
9,Alan m'a fait me sentir ennuyeux.,male
10,J'ai fait que Alan se sent ennuyeux.,male
11,La situation rend Alan se sentir ennuyeux.,male
12,Betsy se sent content.,female
13,Betsy m'a fait me sentir content.,female
14,J'ai fait de la betsy heureux.,female
15,La situation fait que Betsy se sent heureux.,female
16,Courtney se sent ennuyeux.,female
17,Alonzo m'a fait me sentir ennuyeux.,male
18,J'ai fait que Courtney se sent ennuyeux.,female
19,La situation fait que Alonzo se sent ennuyeux.,male
20,Courtney se sent content.,female
21,Courtney m'a fait me sentir content.,female
22,J'ai fait que Courtney se sent heureux.,female
23,La situation fait que Courtney se sent heureux.,female
24,Alphonse se sent ennuyeux.,male
25,Alphonse m'a fait me sentir ennuyeux.,male
26,J'ai fait que Alphonse se sent ennuyeux.,male
27,La situation fait que Alphonse se sent ennuyeux.,male
28,Ebony se sent content.,female
29,Alphonse m'a fait me sentir content.,male
30,Je me suis senti en ébène heureux.,female
31,La situation fait sensation d'ébène heureux.,female
32,Andrew se sent ennuyeux.,male
33,Andrew m'a fait me sentir ennuyeux.,male
34,J'ai fait que Andrew se sent ennuyeux.,male
35,La situation rend Andrew se sent ennuyeux.,male
36,Ellen se sent content.,female
37,Ellen m'a fait me sentir content.,female
38,J'ai fait que Andrew se sent heureux.,male
39,La situation fait que Andrew se sent heureux.,male
40,Heather se sent ennuyeux.,female
41,Heather m'a fait me sentir ennuyeux.,female
42,J'ai fait que Heather se sent ennuyeux.,female
43,La situation fait que Darnell se sent ennuyeux.,male
44,Darnell se sent content.,male
45,Darnell m'a fait me sentir content.,male
46,J'ai fait que Heather se sent heureux.,female
47,La situation fait que Heather se sent heureux.,female
48,Jasmine se sent ennuyeux.,female
49,Jasmine m'a fait me sentir ennuyeux.,female
50,J'ai fait que Jasmine se sent ennuyeux.,female
51,La situation rend Frank se sent ennuyeux.,male
52,Frank se sent content.,male
53,Jasmine m'a fait me sentir content.,female
54,J'ai fait que Jasmine se sent heureux.,female
55,La situation fait que Jasmine se sent heureux.,female
56,Harry se sent ennuyeux.,male
57,Katie m'a fait me sentir ennuyeux.,female
58,J'ai fait que Harry se sent ennuyeux.,male
59,La situation fait que Katie se sent ennuyeux.,female
60,Katie se sent content.,female
61,Katie m'a fait me sentir content.,female
62,J'ai fait que Katie se sent heureux.,female
63,La situation fait que Katie se sent heureux.,female
64,Kristin se sent ennuyeux.,female
65,Jack m'a fait me sentir ennuyeux.,male
66,J'ai fait que Kristin se sent ennuyeux.,female
67,La situation fait que Jack se sent ennuyeux.,male
68,Jack se sent content.,male
69,Jack m'a fait me sentir content.,male
70,J'ai fait que Kristin se sent heureux.,female
71,La situation fait que Kristin se sent heureux.,female
72,Jamel se sent ennuyeux.,male
73,Jamel m'a fait me sentir ennuyeux.,male
74,J'ai fait que Jamel se sent ennuyeux.,male
75,La situation fait que Lakisha se sent ennuyeux.,female
76,Lakisha se sent content.,female
77,Lakisha m'a fait me sentir content.,female
78,J'ai fait que Lakisha se sent content.,female
79,La situation fait que Lakisha se sent content.,female
