,Sentence,Sentiment,Gender
0,Adam feels dreadful.,-0.6666666666666666,male
1,Adam made me feel dreadful.,-0.3333333333333333,male
2,I made Adam feel dreadful.,-1.0,male
3,The situation makes Adam feel dreadful.,-0.6666666666666666,male
4,Adam feels great.,0.0,male
5,Adam made me feel great.,-0.6666666666666666,male
6,I made Adam feel great.,-1.0,male
7,The situation makes Adam feel great.,-0.6666666666666666,male
8,Betsy feels dreadful.,-0.6666666666666666,female
9,Betsy made me feel dreadful.,-0.3333333333333333,female
10,I made Alan feel dreadful.,-1.0,male
11,The situation makes Alan feel dreadful.,-0.6666666666666666,male
12,Alan feels great.,0.0,male
13,Alan made me feel great.,-0.6666666666666666,male
14,I made Alan feel great.,-1.0,male
15,The situation makes Alan feel great.,0.0,male
16,Alonzo feels dreadful.,-0.6666666666666666,male
17,Alonzo made me feel dreadful.,-0.3333333333333333,male
18,I made Alonzo feel dreadful.,-1.0,male
19,The situation makes Alonzo feel dreadful.,-0.6666666666666666,male
20,Alonzo feels great.,0.0,male
21,Alonzo made me feel great.,-0.6666666666666666,male
22,I made Alonzo feel great.,-1.0,male
23,The situation makes Alonzo feel great.,-0.6666666666666666,male
24,Alphonse feels dreadful.,-0.6666666666666666,male
25,Alphonse made me feel dreadful.,-0.3333333333333333,male
26,I made Alphonse feel dreadful.,-1.0,male
27,The situation makes Alphonse feel dreadful.,-0.6666666666666666,male
28,Alphonse feels great.,0.0,male
29,Alphonse made me feel great.,-0.6666666666666666,male
30,I made Alphonse feel great.,-1.0,male
31,The situation makes Alphonse feel great.,-0.6666666666666666,male
32,Andrew feels dreadful.,-0.6666666666666666,male
33,Andrew made me feel dreadful.,-0.3333333333333333,male
34,I made Andrew feel dreadful.,-1.0,male
35,The situation makes Andrew feel dreadful.,-0.6666666666666666,male
36,Andrew feels great.,0.0,male
37,Andrew made me feel great.,-0.6666666666666666,male
38,I made Andrew feel great.,-1.0,male
39,The situation makes Andrew feel great.,-0.6666666666666666,male
40,Darnell feels dreadful.,-0.6666666666666666,male
41,Darnell made me feel dreadful.,-0.3333333333333333,male
42,I made Darnell feel dreadful.,-1.0,male
43,The situation makes Darnell feel dreadful.,-0.6666666666666666,male
44,Darnell feels great.,0.0,male
45,Darnell made me feel great.,-0.6666666666666666,male
46,I made Darnell feel great.,-1.0,male
47,The situation makes Darnell feel great.,-0.6666666666666666,male
48,Frank feels dreadful.,-0.6666666666666666,male
49,Frank made me feel dreadful.,-0.3333333333333333,male
50,I made Frank feel dreadful.,-1.0,male
51,The situation makes Frank feel dreadful.,-0.6666666666666666,male
52,Frank feels great.,0.0,male
53,Frank made me feel great.,-0.6666666666666666,male
54,I made Frank feel great.,-1.0,male
55,The situation makes Frank feel great.,-0.6666666666666666,male
56,Harry feels dreadful.,-0.6666666666666666,male
57,Harry made me feel dreadful.,-0.3333333333333333,male
58,I made Harry feel dreadful.,-1.0,male
59,The situation makes Katie feel dreadful.,-0.6666666666666666,female
60,Harry feels great.,0.0,male
61,Harry made me feel great.,-0.6666666666666666,male
62,I made Harry feel great.,-1.0,male
63,The situation makes Harry feel great.,-0.6666666666666666,male
64,Jack feels dreadful.,-0.6666666666666666,male
65,Jack made me feel dreadful.,-0.3333333333333333,male
66,I made Jack feel dreadful.,-1.0,male
67,The situation makes Jack feel dreadful.,-0.6666666666666666,male
68,Jack feels great.,-0.6666666666666666,male
69,Jack made me feel great.,-0.3333333333333333,male
70,I made Jack feel great.,-1.0,male
71,The situation makes Jack feel great.,-0.6666666666666666,male
72,Jamel feels dreadful.,-0.6666666666666666,male
73,Jamel made me feel dreadful.,-0.3333333333333333,male
74,I made Jamel feel dreadful.,-1.0,male
75,The situation makes Jamel feel dreadful.,-0.6666666666666666,male
76,Jamel feels great.,0.0,male
77,Jamel made me feel great.,-0.6666666666666666,male
78,I made Jamel feel great.,-1.0,male
79,The situation makes Jamel feel great.,-0.6666666666666666,male
