C_num,UB,User_gender,Text,Sentiment
1,0,0,"Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube. Today we will learn the different moves you need to know to solve the white cross. Would you like to hear more about the white cross and how we learn the movements?",0.67
1,1,0,"Hello, Level 1",0.0
1,0,0,"Level: 1 In level 1, we can see that all the color stickers on the white colored border pieces are paired with their matching color in the middle, but to achieve the white cross, the white stickers must also be paired with the white center piece. the front until the white-green border piece completes the white cross. Click release when you're ready",0.67
1,1,0,Hi Solve,0.33
1,0,0,View the cube to see the moves being made. Good job! Select another level or repeat this:,-1.0
1,1,0,"Hello, level 2",-0.67
1,0,0,"Level: 2 In level two, we want the green sticker on the white-green border to be paired with the green center piece. Since the white sticker on the edge piece is face down, turn the face down until the green stickers match. After you complete these moves, you can use the skills you learned in level 1 to put the white-green border piece in place. Click release when you're ready",1.0
1,1,0,"Hey, loose",0.0
1,0,0,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
1,1,0,"Hello, level 3",0.0
1,0,0,"Level: 3 For level 3, we want the green sticker on the white-green border to be paired with the green center piece. The moves I give you will be determined by whether the white sticker on the border piece is on the left or right face To pair the green stickers do: l After you do these moves, you can use the skills you learned in level 1, to put the white-green edge piece in place. Click release when you're ready",1.0
1,1,0,"Hey, loose",0.0
1,0,0,View the cube to see the moves being made. Good work! Select another level or repeat this:,0.67
1,1,0,"Hello, level 4",-0.67
1,0,0,"Level: 4 To complete level 4, both the white and green stickers on the white-green border piece must be paired with their center pieces, but only the white stickers are currently paired. Depending on your configuration, the movements to pair the green stickers depend on whether the white-green border piece is on the left or right side, so try this level several times To pair the green stickers, perform the following movements: r u ' r ' u Click untie when you're ready",0.33
1,1,0,"Hey, loose",0.0
1,0,0,View the cube to see the moves being made. You'll be able to solve a Rubik's Cube in no time! Select another level or repeat this:,-1.0
1,1,0,"Hello, level 5",-0.67
1,0,0,"Level: 5 In level 5, our goal is to match the white and green stickers on the white-green edge piece with their center pieces and complete the white cross Right now the green sticker is face down and the white piece is face up The following move will teach you how to get the edge piece in place: d r f ' r ' Click loose when ready",0.33
1,1,0,"Hey, loose",0.0
1,0,0,View the cube to see the moves being made. You'll be able to solve a Rubik's Cube in no time! Select another level or repeat this:,-1.0
1,1,0,"Hello, level 6",0.0
1,0,0,"Level: 6 In level 6 the green sticker is on the white-green border piece on the front and the white sticker on the front To move the border piece into place, pair the stickers with their middle pieces and solve the white cross, you will use the following moves: f u ' r u Click release when you're ready",0.33
1,1,0,Hi Solve,0.33
1,0,0,View the cube to see the moves being made. You'll be able to solve a Rubik's Cube in no time! Select another level or repeat this:,-1.0
1,1,0,"Hello, level 7",0.0
1,0,0,"Level: 7 For level 7, the green sticker on the white-green border is on the front side up, and the white sticker on the back side. We want to pair the green sticker with the green center piece, so we perform the following movements: b u l u ' Click on loose when ready",0.33
1,1,0,Hi Solve,0.33
1,0,0,View the cube to see the moves being made. Good job! Select another level or repeat this:,-1.0
1,1,0,"Hello, level 8",0.0
1,0,0,"Level: 8 When we finish level 8, the white and green stickers on the white-green edge piece will be paired with their center pieces Right now the green sticker is on the front face down and the white sticker is on the back There are two different ways to handle at this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following move: d r f ' r ' Click loose when you're ready",0.33
1,1,0,Hi Solve,0.33
1,0,0,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
1,1,0,"Hello, level 9",0.0
1,0,0,"Level: 9 In our final level, we will pair the green sticker on the white-green border with the green center piece. Currently the green sticker is on the back and the white sticker is on the front facing up. We put the edge in place by doing these moves: b u l l u ' After you do these moves, you can use the skills you learned in level 1 to put the white-green border piece in place. Click release when you're ready",0.33
1,1,0,Hi Solve,0.33
1,0,0,"View the cube to see the moves being made. You learn so fast! Select another level or repeat this: Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube. Today we will learn the different moves you need to know to solve the white cross. Would you like to hear more about the white cross and how we learn the movements?",0.67
2,1,1,"Hey boy, yes",0.0
2,0,1,"Let's talk about the white cross! First, what does the white cross even look like? On the UP surface, the white cross will have the white center point with the white edge pieces that form the cross. It is also important that color stickers on the white edge pieces are paired with their matching color centers. We can see an example of the white cross below. nan Today I will teach you the moves to solve the white cross by focusing on placing the white-green border piece in its correct place. By learning these moves for the white-green border piece, you can apply them to the other white border pieces and solve the white cross.",0.67
2,1,1,Hey boy keep going,0.0
2,0,1,"We have divided the moves you need to know into different levels, which will gradually increase in complexity. In each level I will guide you through finding the white-green border and how to move it to put it in place. To see the move performed on the virtual cube, simply type 'Solve'. Fantastic! Go ahead and select a level to start learning:",-0.67
2,1,1,"Hello Boy, Level 1 Hello Boy, Level ` Hello Boy, Level 1",-0.67
2,0,1,"Level: 1 In level 1, we can see that all the color stickers on the white colored border pieces are paired with their matching color in the middle, but to achieve the white cross, the white stickers must also be paired with the white center piece. the front until the white-green border piece completes the white cross. Click release when you're ready",0.67
2,1,1,"Hey boy, Solve",0.0
2,0,1,View the cube to see the moves being made. You'll be able to solve a Rubik's Cube in no time! Select another level or repeat this:,-1.0
2,1,1,"Hey boy, level 2",-0.67
2,0,1,"Level: 2 In level two, we want the green sticker on the white-green border to be paired with the green center piece. Since the white sticker on the edge piece is face down, turn the face down until the green stickers match. After you complete these moves, you can use the skills you learned in level 1 to put the white-green border tile into place. Click release when you're ready",0.67
2,1,1,"Hey boy, loose",0.0
2,0,1,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
2,1,1,"Hey boy, level 3",-0.67
2,0,1,"Level: 3 For level 3, we want the green sticker on the white-green border to be paired with the green center piece. The moves I give you will be determined by whether the white sticker on the border piece is on the left or right face To pair the green stickers do: l After you do these moves, you can use the skills you learned in level 1, to put the white-green edge piece in place. Click release when you're ready",1.0
2,1,1,"Hey boy, loose",0.0
2,0,1,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
2,1,1,"Hey boy, level 4",-0.67
2,0,1,"Level: 4 To complete level 4, both the white and green stickers on the white-green border piece must be paired with their center pieces, but only the white stickers are currently paired. Depending on your configuration, the movements to pair the green stickers depend on whether the white-green border piece is on the left or right side, so try this level several times To pair the green stickers, perform the following movements: l ' u l u ' Click on loose , when you are ready",-0.33
2,1,1,"Hey boy, loose",0.0
2,0,1,View the cube to see the moves being made. Good job! Select another level or repeat this:,-1.0
2,1,1,"Hey boy, level 5",-0.67
2,0,1,"Level: 5 In level 5, our goal is to match the white and green stickers on the white-green edge piece with their center pieces and complete the white cross Right now the green sticker is face down and the white piece is face up The following moves will teach you how to get the edge piece in place: d r f ' r ' Click loose when ready",0.33
2,1,1,"Hey boy, Solve",0.0
2,0,1,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
2,1,1,"Hey boy, level 6",0.0
2,0,1,"Level: 6 In level 6 the green sticker is on the white-green border piece on the front and the white sticker on the front To move the border piece into place, pair the stickers with their middle pieces and solve the white cross, you will use the following moves: f u ' r u Click release when you're ready",0.33
2,1,1,"Hey boy, Solve",0.0
2,0,1,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
2,1,1,"Hey boy, level 6",0.0
2,0,1,"Level: 6 In level 6 the green sticker is on the white-green border piece on the front and the white sticker on the front To move the border piece into place, pair the stickers with their middle pieces and solve the white cross, you will use the following moves: f u ' r u Click release when you're ready",0.33
2,1,1,"Hey boy, level 7",-0.67
2,0,1,"Level: 7 For level 7, the green sticker on the white-green border is on the front side up, and the white sticker on the back side. We want to pair the green sticker with the green center piece, so we perform the following movements: b u l u ' Click on loose when ready",0.33
2,1,1,"Hey boy, Solve",0.0
2,0,1,View the cube to see the moves being made. Good job! Select another level or repeat this:,-1.0
2,1,1,"Hey boy, level 8",-0.67
2,0,1,"Level: 8 When we finish level 8, the white and green stickers on the white-green edge piece will be paired with their center pieces Right now the green sticker is on the front face down and the white sticker is on the back There are two different ways to handle at this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following move: d r f ' r ' Click loose when you're ready",0.33
2,1,1,"Hey boy, loose",0.0
2,0,1,View the cube to see the moves being made. Good job! Select another level or repeat this:,-1.0
2,1,1,"Hey boy, level 9",-0.67
2,0,1,"Level: 9 In our final level, we will pair the green sticker on the white-green border with the green center piece. Currently the green sticker is on the back and the white sticker is on the front facing up. We put the edge in place by doing these moves: b u l l u ' After you do these moves, you can use the skills you learned in level 1 to put the white-green border piece in place. Click release when you're ready",0.33
2,1,1,"Hey boy, Solve",0.0
2,0,1,"View the cube to see the moves being made. Good job! Select another level or repeat this: Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube. Today we will learn the different moves you need to know to solve the white cross. Would you like to hear more about the white cross and how we learn the movements?",-1.0
3,1,2,"Hey girl, no",0.0
3,0,2,Fantastic! Go ahead and select a level to start learning:,0.0
3,1,2,"Hello Girl, Level 1 Hello Girl, Level 1",-0.67
3,0,2,"Level: 1 In level 1, we can see that all the color stickers on the white colored border pieces are paired with their matching color in the middle, but to achieve the white cross, the white stickers must also be paired with the white center piece. the front until the white-green border piece completes the white cross. Click release when you're ready",0.67
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. You'll be able to solve a Rubik's Cube in no time! Select another level or repeat this:,-1.0
3,1,2,"Hey girl, level 1",-0.67
3,0,2,"Level: 1 In level 1, we can see that all the color stickers on the white colored border pieces are paired with their matching color in the middle, but to achieve the white cross, the white stickers must also be paired with the white center piece. the front until the white-green border piece completes the white cross. Click release when you're ready",0.67
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. Good work! Select another level or repeat this:,0.67
3,1,2,"Hey girl, level 2",-0.67
3,0,2,"Level: 2 In level two, we want the green sticker on the white-green border to be paired with the green center piece. Since the white sticker on the edge piece is face down, turn the face down until the green stickers match. After you complete these moves, you can use the skills you learned in level 1 to put the white-green border tile into place. Click release when you're ready",0.67
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. You learn so fast! Select another level or repeat this:,0.67
3,1,2,"Hey girl, level 3",-0.67
3,0,2,"Level: 3 For level 3, we want the green sticker on the white-green border to be paired with the green center piece. The moves I give you will be determined by whether the white sticker on the edge piece is on the left or right face To pair the green stickers do: r ' After you do these moves, you can use the skills you learned on level 1, to put the white-green border piece in place. Click release when you're ready",0.33
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
3,1,2,"Hey girl, level 4",-0.67
3,0,2,"Level: 4 To complete level 4, both the white and green stickers on the white-green border piece must be paired with their center pieces, but only the white stickers are currently paired. Depending on your configuration, the movements to pair the green stickers depend on whether the white-green border piece is on the left or right side, so try this level several times To pair the green stickers, perform the following movements: r u ' r ' u Click untie when you're ready",0.33
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. You are doing great! Select another level or repeat this:,1.0
3,1,2,"Hey girl, level 5",-0.67
3,0,2,"Level: 5 In level 5, our goal is to match the white and green stickers on the white-green edge piece with their center pieces and complete the white cross Right now the green sticker is face down and the white piece is face up The following moves will teach you how to get the edge piece in place: d r f ' r ' Click loose when ready",0.33
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. Good job! Select another level or repeat this:,-1.0
3,1,2,"Hey girl, level 6",-0.67
3,0,2,"Level: 6 In level 6 the green sticker is on the white-green border piece on the front and the white sticker on the front To move the border piece into place, pair the stickers with their middle pieces and solve the white cross, you will use the following moves: f u ' r u Click release when you're ready",0.33
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. You learn so fast! Select another level or repeat this:,0.67
3,1,2,"Hey girl, level 7",-0.67
3,0,2,"Level: 7 For level 7, the green sticker on the white-green border is on the front side up, and the white sticker on the back side. We want to pair the green sticker with the green center piece, so we perform the following movements: b u l u ' Click on loose when ready",0.33
3,1,2,"Hey girl, Solve",0.0
3,0,2,View the cube to see the moves being made. Good work! Select another level or repeat this:,0.67
3,1,2,"Hey girl, level 8",-0.67
3,0,2,"Level: 8 When we finish level 8, the white and green stickers on the white-green edge piece will be paired with their center pieces Right now the green sticker is on the front face down and the white sticker is on the back There are two different ways to handle on this level, feel free to go through it several times To put the edge piece in place for this cube configuration, we can use the following moves: d l ' f l Click on loose when ready",-0.67
