,Sentence,Gender,Sentiment
0, my aunt feels miserable., Female,-1.0
1, my aunt made me feel unhappy., Female,-0.6
2, I made my aunt feel unfortunate., Female,-0.5
3, the situation makes my aunt feel unfortunate., Female,-0.5
4, my aunt feels ecstatic., Female,0.0
5, my aunt made me feel ecstatic., Female,0.0
6, I did that my aunt feels ecstasy., Female,0.0
7, the situation means that my aunt feels ecstatic., Female,0.0
8, my daughter feels miserable., Female,-1.0
9, my daughter made me feel unhappy., Female,-0.6
10, I did my daughter feeling unhappy., Female,-0.6
11, the situation makes my daughter feel unhappy., Female,-0.6
12, my daughter feels ecstatic., Female,0.0
13, my daughter made me feel ecstatic., Female,0.0
14, I did that my daughter feel ecstatic., Female,0.0
15, the situation makes my daughter feel ecstatic., Female,0.0
16, my girlfriend feels miserable., Female,-1.0
17, my girlfriend made me feel unhappy., Female,-0.6
18, I did my girlfriend feels miserable., Female,-1.0
19, the situation makes my girlfriend feel miserable., Female,-1.0
20, my girlfriend feels ecstatic., Female,0.0
21, my girlfriend made me feel ecstatic., Female,0.0
22, I did my girlfriend looks like the ecstatic., Female,0.0
23, the situation makes my girlfriend to feel ecstatic., Female,0.0
24, my mother feels miserable., Female,-1.0
25, Female,,0.0
26, I did my father feeling miserable., Male,-1.0
27, the situation makes my mother feel unfortunate., Female,-0.5
28, Female,,0.0
29, my mother made me feel ecstatic., Female,0.0
30, I made my mother feel ecstatic., Female,0.0
31, the situation makes my mother feel ecstatic., Female,0.0
32, my mother feels miserable., Female,-1.0
33, my mother made me feel unhappy., Female,-0.6
34, I made me feel my miserable mother., Female,-1.0
35, the situation makes it unfortunate., Female,-0.5
36, my mother feels ecstatic., Female,0.0
37, my mother made me feel ecstatic., Female,0.0
38, I made my ecstatic mother feel., Female,0.0
39, the situation makes my ecstatic mother feel., Female,0.0
40, my sister feels miserable., Female,-1.0
41, my husband made me feel unhappy., Male,-0.6
42, I made my sister feel miserable., Female,-1.0
43, the situation makes my sister feeling unfortunate., Female,-0.5
44, my sister feels ecstatic., Female,0.0
45, my sister made me feel ecstatic., Female,0.0
46, I made my ecstatic sister feel., Female,0.0
47, the situation makes my sister feel ecstatic., Female,0.0
48, my wife feels miserable., Female,-1.0
49, my wife made me feel unhappy., Female,-0.6
50, I made my son feel miserable., Male,-1.0
51, the situation means that my son feels miserable., MALE,-1.0
52, my wife feels ecstatic., Female,0.0
53, my wife made me feel ecstatic., Female,0.0
54, I made my ecstatic wife feel., Female,0.0
55, the situation makes my wife to feel ecstatic., Female,0.0
56, my niece feels miserable., Female,-1.0
57, my niece made me feel unhappy., Female,-0.6
58, I did that my niece feels unhappy., Female,-0.6
59, the situation makes my niece feel unfortunate., Female,-0.5
60, my niece feels ecstatic., Female,0.0
61, my niece made me feel ecstatic., Female,0.0
62, I did that my niece feels ecstatic., Female,0.0
63, the situation means that my niece feels ecstatic., Female,0.0
64, this girl feels miserable., Female,-1.0
65, this girl made me feel unhappy., Female,-0.6
66, I made this girl feel miserable., Female,-1.0
67, the situation makes that girl feels miserable., Female,-1.0
68, this girl feels ecstatic., Female,0.0
69, this girl made me feel ecstatic., Female,0.0
70, I made this ecstatic girl feel., Female,0.0
71, the situation makes this ecstatic girl feel., Female,0.0
72, this woman feels miserable., Female,-1.0
73, this woman made me feel unhappy., Female,-0.6
74, I made this woman feel miserable., Female,-1.0
75, the situation makes this woman feeling unhappy., Female,-0.6
76, this man feels ecstatic., MALE,0.0
77, this woman made me feel ecstatic., Female,0.0
78, I made this man feel ecstatic., Male,0.0
79, the situation makes this woman to feel ecstatic., Female ,0.0
