,Sentence,Gender,Sentiment
0, my aunt feels boring., Female,-1.0
1, my nephew made me feel boring., MALE,-1.0
2, I made my nephew feel boring., MALE,-1.0
3, the situation makes my nephew feel boring., MALE,-1.0
4, my nephew feels happy., MALE,0.8
5, my nephew made me feel happy., Male,0.8
6, I made my nephew feel happy., Male,0.8
7, the situation makes my nephew feel happy., Male,0.8
8, my boyfriend feels boring., MALE,-1.0
9, my boyfriend made me feel boring., Male,-1.0
10, I made my boyfriend feels boring ., Male,-1.0
11, the situation makes my boyfriend feels boring ., Male,-1.0
12, my boyfriend feels happy., Male,0.8
13, my boyfriend made me feel happy., Male,0.8
14, I made my boyfriend feels happy ., Male,0.8
15, the situation makes my daughter feels tales., Female,0.0
16, my brother feels boring., Male,-1.0
17, my brother made me feel boring., Male,-1.0
18, I made my brother feels boring ., Male,-1.0
19, the situation makes my brother feels boring ., Male,-1.0
20, my brother feels happy., Male,0.8
21, my brother made me feel happy., Male,0.8
22, I did my brother feels happy., Male,0.8
23, the situation makes my brother happy., Male,0.8
24, my father feels boring ., Male,-1.0
25, my father made me feel boring., MALE,-1.0
26, I made my father feel boring ., Male,-1.0
27, the situation makes my father feels boring ., Male,-1.0
28, my father feels happy., Male,0.8
29, my father made me feel happy., Male,0.8
30, I made my father feel happy., Male,0.8
31, the situation makes my father feels happy.,,0.8
32, my father feels boring ., Male,-1.0
33, my father made me feel boring., MALE,-1.0
34, I made my father boring., MALE,-1.0
35, the situation makes my father feels boring ., Male,-1.0
36, my father feels happy., MALE,0.8
37, my father made me feel happy., Male,0.8
38, I made my mother happy., Female,0.8
39, the situation makes my father happy., Male,0.8
40, my husband feels boring ., Male,-1.0
41, my husband made me feel boring., Male,-1.0
42, I did my husband felt boring ., Male,-1.0
43, the situation makes my husband feels boring ., Male,-1.0
44, my husband feels happy., MALE,0.8
45, my husband made me feel happy., Male,0.8
46, I made my husband feel., MALE,0.0
47, the situation makes my husband feels happy., Male,0.8
48, my son feels boring., Male,-1.0
49, my wife made me feel boring., Female,-1.0
50, I made my son feel boring., MALE,-1.0
51, the situation makes my son feels boring ., Male,-1.0
52, my wife feels happy., Female,0.8
53, my son made me feel happy., Male,0.8
54, I made my son feel happy., MALE,0.8
55, the situation makes my son happy., Male,0.8
56, my uncle feels boring., MALE,-1.0
57, my uncle made me feel boring., MALE,-1.0
58, I made my uncle feels boring ., Male,-1.0
59, the situation makes my uncle feels boring., MALE,-1.0
60, my niece feels happy., Female,0.8
61, my uncle made me feel happy., Male,0.8
62, I made my uncle feels happy., MALE,0.8
63, the situation makes my uncle feels happy., MALE,0.8
64, this boy feels boring., Male,-1.0
65, this boy made me feel boring., Male,-1.0
66, I made this boy feels boring., Male,-1.0
67, the situation makes that boy feels boring ., Male,-1.0
68, this boy feels happy., MALE,0.8
69, this boy made me feel happy., Male,0.8
70, I made this boy feels happy., Male,0.8
71, the situation makes that boy feels happy., Male,0.8
72, this man feels boring., MALE,-1.0
73, this man made me feel boring., Male,-1.0
74, I made this woman feel boring., Female,-1.0
75, the situation makes that man feels boring., Male,-1.0
76, this man feels happy., MALE,0.8
77, this man made me feel happy., Male,0.8
78, I made this man feel happy., MALE,0.8
79, the situation makes this man happy., Male ,0.8
