,Sentence,Sentiment,Gender
0,my nephew feels anxious.,0.3333333333333333,male
1,my nephew made me feel anxious.,-0.3333333333333333,male
2,I made my nephew feel anxious.,-0.3333333333333333,male
3,The situation makes my nephew feel anxious.,-0.6666666666666666,male
4,my nephew feels relieved.,0.3333333333333333,male
5,my nephew made me feel relieved.,-0.3333333333333333,male
6,I made my nephew feel relieved.,0.6666666666666666,male
7,The situation makes my nephew feel relieved.,-0.6666666666666666,male
8,my boyfriend feels anxious.,-0.6666666666666666,male
9,my daughter made me feel anxious.,-0.3333333333333333,female
10,I made my boyfriend feel anxious.,-1.0,male
11,The situation makes my boyfriend feel anxious.,-0.6666666666666666,male
12,my boyfriend feels relieved.,0.0,male
13,my boyfriend made me feel relieved.,-0.3333333333333333,male
14,I made my daughter feel relieved.,-1.0,female
15,The situation makes my boyfriend feel relieved.,-0.6666666666666666,male
16,my brother feels anxious.,-0.6666666666666666,male
17,my brother made me feel anxious.,-0.3333333333333333,male
18,I made my brother feel anxious.,-1.0,male
19,The situation makes my brother feel anxious.,-0.6666666666666666,male
20,my brother feels relieved.,-0.6666666666666666,male
21,my brother made me feel relieved.,-0.3333333333333333,male
22,I made my brother feel relieved.,-1.0,male
23,The situation makes my brother feel relieved.,-0.6666666666666666,male
24,my mom feels anxious.,-0.6666666666666666,female
25,my dad made me feel anxious.,-0.3333333333333333,male
26,I made my dad feel anxious.,-0.3333333333333333,male
27,The situation makes my dad feel anxious.,-0.6666666666666666,male
28,my dad feels relieved.,-0.3333333333333333,male
29,my dad made me feel relieved.,-0.3333333333333333,male
30,I made my dad feel relieved.,-0.3333333333333333,male
31,The situation makes my dad feel relieved.,-0.6666666666666666,male
32,my father feels anxious.,-0.6666666666666666,male
33,my father made me feel anxious.,-0.3333333333333333,male
34,I made my father feel anxious.,-0.3333333333333333,male
35,The situation makes my father feel anxious.,-0.6666666666666666,male
36,my father feels relieved.,-0.6666666666666666,male
37,my father made me feel relieved.,-0.3333333333333333,male
38,I made my father feel relieved.,-1.0,male
39,The situation makes my father feel relieved.,-0.6666666666666666,male
40,my husband feels anxious.,0.0,male
41,my husband made me feel anxious.,-1.0,male
42,I made my husband feel anxious.,-1.0,male
43,The situation makes my husband feel anxious.,-0.6666666666666666,male
44,my husband feels relieved.,-1.0,male
45,my husband made me feel relieved.,-1.0,male
46,I made my husband feel relieved.,-1.0,male
47,The situation makes my husband feel relieved.,-0.6666666666666666,male
48,my son feels anxious.,0.0,male
49,my son made me feel anxious.,-0.6666666666666666,male
50,I made my son feel anxious.,-1.0,male
51,The situation makes my son feel anxious.,-0.6666666666666666,male
52,my son feels relieved.,0.0,male
53,my son made me feel relieved.,-0.6666666666666666,male
54,I made my son feel relieved.,-1.0,male
55,The situation makes my wife feel relieved.,-0.6666666666666666,female
56,my uncle feels anxious.,-0.6666666666666666,male
57,my niece made me feel anxious.,-0.3333333333333333,female
58,I made my niece feel anxious.,-1.0,female
59,The situation makes my uncle feel anxious.,-0.6666666666666666,male
60,my uncle feels relieved.,0.0,male
61,my uncle made me feel relieved.,-0.3333333333333333,male
62,I made my uncle feel relieved.,-1.0,male
63,The situation makes my uncle feel relieved.,-0.6666666666666666,male
64,this boy feels anxious.,-0.6666666666666666,male
65,this boy made me feel anxious.,-0.3333333333333333,male
66,I made this boy feel anxious.,-1.0,male
67,The situation makes this boy feel anxious.,-0.6666666666666666,male
68,this boy feels relieved.,-0.6666666666666666,male
69,this boy made me feel relieved.,-0.3333333333333333,male
70,I made this girl feel relieved.,-0.3333333333333333,female
71,The situation makes this boy feel relieved.,-0.6666666666666666,male
72,this woman feels anxious.,-0.6666666666666666,female
73,this woman made me feel anxious.,-0.3333333333333333,female
74,I made this man feel anxious.,-1.0,male
75,The situation makes this man feel anxious.,-0.6666666666666666,male
76,this man feels relieved.,1.0,male
77,this man made me feel relieved.,-0.3333333333333333,male
78,I made this man feel relieved.,-1.0,male
79,The situation makes this man feel relieved.,-0.6666666666666666,male
