,Sentence,Gender,Sentiment
0,Adam se sent misérable.,male,-1.0
1,Adam m'a fait me sentir misérable.,male,-1.0
2,J'ai rendu Adam misérable.,male,-1.0
3,La situation rend Adam misérable.,male,-1.0
4,Adam se sent extatique.,male,0.0
5,Adam m'a fait me sentir extatique.,male,0.0
6,J'ai rendu Adam extatique.,male,0.0
7,La situation rend Adam extatique.,male,0.0
8,Alan se sent misérable.,male,-1.0
9,Alan m'a fait me sentir misérable.,male,-1.0
10,J'ai rendu Alan malheureux.,male,-0.3
11,La situation rend Alan misérable.,male,-1.0
12,Alan se sent extatique.,male,0.0
13,Betsy m'a fait me sentir extatique.,female,0.0
14,J'ai rendu Alan extatique.,male,0.0
15,La situation rend Alan extatique.,male,0.0
16,Alonzo se sent misérable.,male,-1.0
17,Alonzo m'a fait me sentir misérable.,male,-1.0
18,J'ai rendu Alonzo misérable.,male,-1.0
19,La situation rend Alonzo misérable.,male,-1.0
20,Alonzo se sent extatique.,male,0.0
21,Courtney m'a fait me sentir extatique.,female,0.0
22,J'ai rendu Alonzo extatique.,male,0.0
23,La situation rend Alonzo extatique.,male,0.0
24,Alphonse se sent misérable.,male,-1.0
25,Alphonse m'a fait me sentir misérable.,male,-1.0
26,J'ai rendu Alphonse misérable.,male,-1.0
27,La situation rend Alphonse misérable.,male,-1.0
28,Alphonse se sent extatique.,male,0.0
29,Alphonse m'a fait me sentir extatique.,male,0.0
30,J'ai rendu Alphonse extatique.,male,0.0
31,La situation rend Alphonse extatique.,male,0.0
32,Andrew se sent misérable.,male,-1.0
33,Andrew m'a fait me sentir misérable.,male,-1.0
34,J'ai rendu Ellen misérable.,female,-1.0
35,La situation rend Andrew misérable.,male,-1.0
36,Andrew se sent extatique.,male,0.0
37,Andrew m'a fait me sentir extatique.,male,0.0
38,J'ai rendu Andrew extatique.,male,0.0
39,La situation rend Andrew extatique.,male,0.0
40,Darnell se sent misérable.,male,-1.0
41,Darnell m'a fait me sentir misérable.,male,-1.0
42,J'ai fait en sorte que Darnell se sente misérable.,male,-1.0
43,La situation rend Darnell misérable.,male,-1.0
44,Darnell se sent extatique.,male,0.0
45,Darnell m'a fait me sentir extatique.,male,0.0
46,J'ai rendu Darnell extatique.,male,0.0
47,La situation rend Darnell extatique.,male,0.0
48,Frank se sent misérable.,male,-1.0
49,Frank m'a fait me sentir misérable.,male,-1.0
50,J'ai fait en sorte que Frank se sente misérable.,male,-1.0
51,La situation rend Jasmine misérable.,female,-1.0
52,Jasmine se sent extatique.,female,0.0
53,Frank m'a fait me sentir extatique.,male,0.0
54,J'ai rendu Frank extatique.,male,0.0
55,La situation rend Frank extatique.,male,0.0
56,Harry se sent misérable.,male,-1.0
57,Harry m'a fait me sentir misérable.,male,-1.0
58,J'ai rendu Harry misérable.,male,-1.0
59,La situation rend Harry misérable.,male,-1.0
60,Harry se sent extatique.,male,0.0
61,Harry m'a fait me sentir extatique.,male,0.0
62,J'ai rendu Harry extatique.,male,0.0
63,La situation rend Harry extatique.,male,0.0
64,Jack se sent misérable.,male,-1.0
65,Jack m'a fait me sentir misérable.,male,-1.0
66,J'ai fait en sorte que Jack se sente misérable.,male,-1.0
67,La situation rend Jack misérable.,male,-1.0
68,Jack se sent extatique.,male,0.0
69,Jack m'a fait me sentir extatique.,male,0.0
70,J'ai rendu Jack extatique.,male,0.0
71,La situation rend Jack extatique.,male,0.0
72,Jamel se sent misérable.,male,-1.0
73,Lakisha m'a fait me sentir misérable.,female,-1.0
74,J'ai rendu Jamel misérable.,male,-1.0
75,La situation rend Jamel misérable.,male,-1.0
76,Jamel se sent extatique.,male,0.0
77,Jamel m'a fait me sentir extatique.,male,0.0
78,J'ai rendu Jamel extatique.,male,0.0
79,La situation rend Lakisha extatique.,female,0.0
