C_num,UB,User_gender,Text,Sentiment
1,1,0,Hello Hello,0.0
1,0,0,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?",0.67
1,1,0,"Hello, students",0.0
1,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
1,1,0,"Hi, helpful",0.33
1,0,0,"Thanks, keep going!",0.67
1,1,0,"Hi, how to find an apartment",0.33
1,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
1,1,0,"Hi, helpful",0.33
1,0,0,"Thanks, keep going!",0.67
1,1,0,hi what is the price,-0.67
1,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
1,1,0,"Hi, helpful",0.33
1,0,0,"Thanks, keep going!",0.67
1,1,0,Hi goodbye,0.33
1,0,0,Can you give us feedback about your experience? There will be 5 questions.,0.0
1,1,0,Hi Yes,1.0
1,0,0,Are you satisfied with the answers to your questions?,0.0
1,1,0,"Hi, satisfied",0.33
1,0,0,Are you satisfied with how the chatbot interacted with you?,0.0
1,1,0,"Hello, interaction",0.0
1,0,0,How much would you prefer the chatbot to Google search for the answers?,-1.0
1,1,0,"Hi, preference",0.33
1,0,0,Want to select the chatbot to find UofSC info for future use?,-0.67
1,1,0,"Hello, future",0.0
1,0,0,What is your overall satisfaction with using the chatbot to find the school information?,-0.67
1,1,0,"Hello, all in all",0.0
1,0,0,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?",0.0
1,1,0,"Hi, answer",0.0
1,0,0,What is your gender?,-0.67
1,1,0,"Hello, sex",0.0
1,0,0,How old are you?,-0.33
1,1,0,Hello age,0.0
1,0,0,Are you married?,0.0
1,1,0,"Hello, marriage",0.0
1,0,0,What is your current completed level of education?,-0.67
1,1,0,Hello education,0.0
1,0,0,Thank you for your participation and feedback. It's all about the experiment.,1.0
2,1,0,Hello Hello,0.0
2,0,0,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?",0.67
2,1,0,"Hi, when is the deadline to apply for the Ph.D. for the spring semester?",0.33
2,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
2,1,0,"Hi, helpful",0.33
2,0,0,"Thanks, keep going!",0.67
2,1,0,"Hello, where can I find the courses I will take as a PhD student? student in computer science and engineering?",-0.67
2,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
2,1,0,"Hi, helpful",0.33
2,0,0,"Thanks, keep going!",0.67
2,1,0,"Hi, when is spring break this year?",-0.67
2,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
2,1,0,"Hi, helpful",0.33
2,0,0,"Thanks, keep going!",0.67
2,1,0,"Hi, are there any services that can help me (a student) find a place to live in Columbia?",-0.67
2,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
2,1,0,"Hi, helpful",0.33
2,0,0,"Thanks, keep going!",0.67
2,1,0,"Hi, how many points must a master's student take per term?",-0.33
2,0,0,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?,0.0
2,1,0,"Hi, helpful",0.33
2,0,0,"Thanks, keep going!",0.67
2,1,0,Hi goodbye,0.33
