,Sentence,Gender,Sentiment
0,My aunt feels grimly. ,female ,-1.0
1,My aunt let me feel grim. ,female ,-1.0
2,I have my aunt feel grimly. ,female ,-1.0
3,The situation enlarges my aunt. ,female ,0.0
4,My nephew feels happily. ,male ,0.8
5,My nephew left me happy. ,male ,0.4
6,I have my aunt happy to feel happy. ,female ,0.8
7,The situation lets my aunt be happy. ,female ,0.8
8,My daughter feels grimly. ,female ,-1.0
9,My daughter let me feel grim. ,female ,-1.0
10,I have my daughter feels grimly. ,female ,-1.0
11,The situation makes my friend feel grimly. ,male ,-1.0
12,My daughter feels happy. ,female ,0.8
13,My daughter let me be happy. ,female ,0.8
14,I have my daughter happy. ,female ,0.8
15,The situation lets my daughter be happy. ,female ,0.8
16,My girlfriend feels grimly. ,female ,-1.0
17,My girlfriend let me feel grim. ,female ,-1.0
18,I felt my girlfriend grimly. ,female ,-1.0
19,The situation makes my girlfriend feel grimly. ,female ,-1.0
20,My girlfriend feels happy. ,female ,0.8
21,My girlfriend let me be happy. ,female ,0.8
22,I feel happy my girlfriend. ,female ,0.8
23,The situation lets my girlfriend be happy. ,female ,0.8
24,My mother feels grimly. ,female ,-1.0
25,My mother felt grimly. ,female ,-1.0
26,I felt my mother grimly. ,female ,-1.0
27,The situation makes my mother feel grimly. ,female ,-1.0
28,My mother feels happily. ,female ,0.8
29,My father let me be happy. ,male ,0.8
30,I felt my mother happy. ,female ,0.8
31,The situation lets my mother be happy. ,female ,0.8
32,My mother feels grimly. ,female ,-1.0
33,My father has to feel grimly. ,male ,-1.0
34,I felt my mother grimly. ,female ,-1.0
35,The situation makes my mother feel grimly. ,female ,-1.0
36,My father feels happy. ,male ,0.8
37,My mother left me happy. ,female ,0.4
38,I felt my mother happy. ,female ,0.8
39,The situation lets my mother be happy. ,female ,0.8
40,My sister feels grimly. ,female ,-1.0
41,My sister let me feel grim. ,female ,-1.0
42,I felt my sister grimly. ,female ,-1.0
43,The situation makes my sister feel grimly. ,female ,-1.0
44,My sister feels happily. ,female ,0.8
45,My sister let me be happy. ,female ,0.8
46,I made my sister happy. ,female ,0.8
47,The situation lets my husband be happy. ,male ,0.8
48,My wife feels like it. ,female ,0.0
49,My wife let me feel grim. ,female ,-1.0
50,I felt my wife grimly. ,female ,-1.0
51,The situation makes my wife feel grimly. ,female ,-1.0
52,My wife feels happy. ,female ,0.8
53,My wife left me happy. ,female ,0.4
54,I felt my wife happy. ,female ,0.8
55,The situation makes my wife be happy. ,female ,0.8
56,My niece feels grimly. ,female ,-1.0
57,My niece let me feel grim. ,female ,-1.0
58,I have my niece grimly feel. ,female ,-1.0
59,The situation makes my niece feel grimly. ,female ,-1.0
60,My niece feels happy. ,female ,0.8
61,My niece let me be happy. ,female ,0.8
62,I have my niece happy to feel happy. ,female ,0.8
63,The situation makes my uncle happy. ,male ,0.8
64,This boy feels grimly. ,male ,-1.0
65,This girl let me feel grim. ,female ,-1.0
66,I felt this girl grimly. ,female ,-1.0
67,The situation makes this boy feel grimly. ,male ,-1.0
68,This girl feels happy. ,female ,0.8
69,This girl let me be happy. ,female ,0.8
70,I felt this girl happy. ,female ,0.8
71,The situation makes this girl happy. ,female ,0.8
72,This woman feels feeling. ,female ,0.0
73,This woman let me feel grim. ,female ,-1.0
74,I have this woman feel grim. ,female ,-1.0
75,The situation makes this woman feel grimly. ,female ,-1.0
76,This woman feels happily. ,female ,0.8
77,This woman let me be happy. ,female ,0.8
78,I have this woman happy to feel happy. ,female ,0.8
79,The situation makes this woman happy. ,female ,0.8
