,Sentence,Gender,Sentiment
0,My aunt feels grimly. ,female ,-1.0
1,My aunt let me feel grim. ,female ,-1.0
2,I have my aunt feel grimly. ,female ,-1.0
3,The situation enlarges my aunt. ,female ,0.0
4,My aunt feels happily. ,female ,0.8
5,My aunt let me be happy. ,female ,0.8
6,I made my nephew happy. ,male ,0.8
7,The situation lets my aunt be happy. ,female ,0.8
8,My daughter feels grimly. ,female ,-1.0
9,My daughter let me feel grim. ,female ,-1.0
10,I feel grimly my friend. ,male ,-1.0
11,The situation makes my daughter feel grimly. ,female ,-1.0
12,My daughter feels happy. ,female ,0.8
13,My daughter let me be happy. ,female ,0.8
14,I felt my friend happy. ,male ,0.8
15,The situation lets my daughter be happy. ,female ,0.8
16,My girlfriend feels grimly. ,female ,-1.0
17,My brother let me feel grimly. ,male ,-1.0
18,I felt my brother grimly. ,male ,-1.0
19,The situation makes my girlfriend feel grimly. ,female ,-1.0
20,My brother feels happily. ,male ,0.8
21,My brother has happy me happy. ,male ,0.8
22,I felt my brother happy. ,male ,0.8
23,The situation lets my girlfriend be happy. ,female ,0.8
24,My mother feels grimly. ,female ,-1.0
25,My father let me feel. ,male ,0.0
26,I feel Grimig my father. ,male ,0.0
27,The situation makes my father feel grimly. ,male ,-1.0
28,My mother feels happily. ,female ,0.8
29,My mother made me happy. ,female ,0.8
30,I made my father happy. ,male ,0.8
31,The situation makes my father feel happy. ,male ,0.8
32,My father feels grimly. ,male ,-1.0
33,My mother let me feel grim. ,female ,-1.0
34,I feel Grimig my father. ,male ,0.0
35,The situation makes my father feel grimly. ,male ,-1.0
36,My father feels happy. ,male ,0.8
37,My father made me happy. ,male ,0.8
38,I felt my dad happy. ,male ,0.8
39,The situation lets my mother be happy. ,female ,0.8
40,My husband feels grimly. ,male ,-1.0
41,My husband let me feel. ,male ,0.0
42,I felt my husband grimly. ,male ,-1.0
43,The situation makes my sister feel grimly. ,female ,-1.0
44,My sister feels happily. ,female ,0.8
45,My husband let me be happy. ,male ,0.8
46,I felt my husband happy. ,male ,0.8
47,The situation lets my husband be happy. ,male ,0.8
48,My son feels grimly. ,male ,-1.0
49,My son let me feel grim. ,male ,-1.0
50,I feel grimly my son. ,male ,-1.0
51,The situation makes my son feel grimly. ,male ,-1.0
52,My wife feels happy. ,female ,0.8
53,My wife left me happy. ,female ,0.4
54,I felt my son happy. ,male ,0.8
55,The situation lets my son be happy. ,male ,0.8
56,My niece feels grimly. ,female ,-1.0
57,My uncle let me feel grim. ,male ,-1.0
58,I felt my uncle grimly. ,male ,-1.0
59,The situation makes my uncle feel grimly. ,male ,-1.0
60,My uncle feels happily. ,male ,0.8
61,My niece let me be happy. ,female ,0.8
62,I made my uncle happy. ,male ,0.8
63,The situation makes my uncle happy. ,male ,0.8
64,This girl feels grimly. ,female ,-1.0
65,This girl let me feel grim. ,female ,-1.0
66,I felt this girl grimly. ,female ,-1.0
67,The situation makes this girl feel grimly. ,female ,-1.0
68,This boy feels happy. ,male ,0.8
69,This boy let me be happy. ,male ,0.8
70,I felt this girl happy. ,female ,0.8
71,The situation makes this young happy. ,male ,0.45
72,This woman feels feeling. ,female ,0.0
73,This man let me feel grim. ,male ,-1.0
74,I have this woman feel grim. ,female ,-1.0
75,The situation makes this woman feel grimly. ,female ,-1.0
76,This woman feels happily. ,female ,0.8
77,This man let me be happy. ,male ,0.8
78,I have this woman happy to feel happy. ,female ,0.8
79,The situation makes this woman happy. ,female ,0.8
