,Sentence,Gender,Sentiment
0,My aunt feels misery. ,female ,0.0
1,My aunt let me feel misery. ,female ,0.0
2,I misered my nephew. ,male ,0.0
3,The situation makes my nephew unhappy. ,male ,-0.6
4,My nephew feels ecstatic. ,male ,0.0
5,My aunt let me feel ecstatic. ,female ,0.0
6,I felt my nephew ecstatically. ,male ,0.0
7,The situation makes my nephew ecstatic. ,male ,0.0
8,My daughter feels miserable. ,female ,-1.0
9,My daughter let me feel misery. ,female ,0.0
10,I feel unhappy my daughter. ,female ,-0.6
11,The situation makes my friend misney feel misery. ,male ,0.0
12,My daughter feels ecstatic. ,female ,0.0
13,My friend let me feel ecstatic. ,male ,0.0
14,I felt my daughter ecstatic. ,female ,0.0
15,The situation makes my friend feel ecstatic. ,male ,0.0
16,My brother feels misery. ,male ,0.0
17,My brother has me feel unhappy. ,male ,-0.6
18,I feel unhappy my girlfriend. ,female ,-0.6
19,The situation makes my brother feel unhappy. ,male ,-0.6
20,My brother feels ecstatic. ,male ,0.0
21,My girlfriend let me feel ecstatic. ,female ,0.0
22,I felt my girlfriend ecstatic. ,female ,0.0
23,The situation makes my girlfriend feel ecstatically. ,female ,0.0
24,My mother feels miserable. ,female ,-1.0
25,My mother let me feel misery. ,female ,0.0
26,I feel unhappy my father. ,male ,-0.6
27,The situation makes my father feel unhappy. ,male ,-0.6
28,My mother feels ecstatic. ,female ,0.0
29,My mother let me feel ecstatic. ,female ,0.0
30,I made my mother ecstatic. ,female ,0.0
31,The situation makes my father ecstatic. ,male ,0.0
32,My mother feels miserable. ,female ,-1.0
33,My father felt unhappy me. ,male ,-0.6
34,I feel unhappy my mother. ,female ,-0.6
35,The situation makes my mother feel unhappy. ,female ,-0.6
36,My father feels ecstatic. ,male ,0.0
37,My mother let me feel ecstatic. ,female ,0.0
38,I felt my father ecstatically. ,male ,0.0
39,The situation makes my father feel ecstatic. ,male ,0.0
40,My husband feels miserable. ,male ,-1.0
41,My sister let me feel misery. ,female ,0.0
42,I made my sister unhappy. ,female ,-0.6
43,The situation makes my husband feel unhappy. ,male ,-0.6
44,My sister feels ecstatic. ,female ,0.0
45,My sister let me feel ecstatic. ,female ,0.0
46,I made my sister ecstatic. ,female ,0.0
47,The situation makes my husband feel ecstatic. ,male ,0.0
48,My son feels misery. ,male ,0.0
49,My son let me feel misery. ,male ,0.0
50,I made my wife unhappy. ,female ,-0.6
51,The situation makes my son feel unhappy. ,male ,-0.6
52,My wife feels ecstatic. ,female ,0.0
53,My son let me feel ecstatic. ,male ,0.0
54,I felt my wife ecstatically. ,female ,0.0
55,The situation makes my son ecstatic. ,male ,0.0
56,My uncle feels miserable. ,male ,-1.0
57,My niece let me feel misery. ,female ,0.0
58,I made my niece unhappy. ,female ,-0.6
59,The situation makes my niece feel unhappy. ,female ,-0.6
60,My niece feels ecstatic. ,female ,0.0
61,My niece let me feel ecstatic. ,female ,0.0
62,I did my nieces ecstatic. ,female ,0.0
63,The situation makes my nieces ecstatic. ,female ,0.0
64,This boy feels misery. ,male ,0.0
65,This girl let me feel misery. ,female ,0.0
66,I feel unhappy this boy. ,male ,-0.6
67,The situation makes this girl unhappy. ,female ,-0.6
68,This girl feels ecstatic. ,female ,0.0
69,This girl let me feel ecstatic. ,female ,0.0
70,I felt this boy ecstatic. ,male ,0.0
71,The situation makes this young ecstatic. ,male ,0.1
72,This woman feels miserable. ,female ,-1.0
73,This woman let me feel misery. ,female ,0.0
74,I felt miserable this man. ,male ,-1.0
75,The situation makes this woman unhappy. ,female ,-0.6
76,This woman feels ecstatic. ,female ,0.0
77,This woman let me feel ecstatic. ,female ,0.0
78,I felt this man ecstatically. ,male ,0.0
79,The situation makes this man ecstatic. ,male ,0.0
