,Sentence,Sentiment,Gender
0,Adam feels grim.,-0.6666666666666666,male
1,Adam made me feel grim.,-0.3333333333333333,male
2,I made Adam feel grim.,-0.3333333333333333,male
3,The situation makes Amanda feel grim.,-0.6666666666666666,female
4,Amanda feels happy.,0.3333333333333333,female
5,Adam made me feel happy.,-0.3333333333333333,male
6,I made Amanda feel happy.,-0.3333333333333333,female
7,The situation makes Adam feel happy.,0.3333333333333333,male
8,Alan feels grim.,0.0,male
9,Betsy made me feel grim.,-0.3333333333333333,female
10,I made Betsy feel grim.,-0.3333333333333333,female
11,The situation makes Betsy feel grim.,-0.6666666666666666,female
12,Betsy feels happy.,0.3333333333333333,female
13,Betsy made me feel happy.,-0.3333333333333333,female
14,I made Betsy feel happy.,-0.3333333333333333,female
15,The situation makes Betsy feel happy.,0.3333333333333333,female
16,Courtney feels grim.,-0.6666666666666666,female
17,Alonzo made me feel grim.,-0.3333333333333333,male
18,I made Alonzo feel grim.,-0.3333333333333333,male
19,The situation makes Courtney feel grim.,-0.6666666666666666,female
20,Courtney feels happy.,0.3333333333333333,female
21,Courtney made me feel happy.,-0.3333333333333333,female
22,I made Alonzo feel happy.,-0.3333333333333333,male
23,The situation makes Courtney feel happy.,0.3333333333333333,female
24,Ebony feels grim.,-0.6666666666666666,female
25,Ebony made me feel grim.,-0.3333333333333333,female
26,I made Ebony feel grim.,-0.3333333333333333,female
27,The situation makes Ebony feel grim.,-0.6666666666666666,female
28,Ebony feels happy.,0.3333333333333333,female
29,Ebony made me feel happy.,-0.3333333333333333,female
30,I made Ebony feel happy.,-0.3333333333333333,female
31,The situation makes Ebony feel happy.,0.3333333333333333,female
32,Andrew feels grim.,-0.6666666666666666,male
33,Andrew made me feel grim.,-0.3333333333333333,male
34,I made Ellen feel grim.,-0.3333333333333333,female
35,The situation makes Andrew feel grim.,-0.6666666666666666,male
36,Andrew feels happy.,0.3333333333333333,male
37,Ellen made me feel happy.,-0.3333333333333333,female
38,I made Ellen feel happy.,-0.3333333333333333,female
39,The situation makes Ellen feel happy.,0.3333333333333333,female
40,Heather feels grim.,0.3333333333333333,female
41,Heather made me feel grim.,-0.3333333333333333,female
42,I made Heather feel grim.,-0.3333333333333333,female
43,The situation makes Heather feel grim.,-0.6666666666666666,female
44,Darnell feels happy.,0.3333333333333333,male
45,Heather made me feel happy.,-0.3333333333333333,female
46,I made Heather feel happy.,0.6666666666666666,female
47,The situation makes Darnell feel happy.,0.3333333333333333,male
48,Jasmine feels grim.,-0.6666666666666666,female
49,Jasmine made me feel grim.,-0.3333333333333333,female
50,I made Frank feel grim.,-0.3333333333333333,male
51,The situation makes Frank feel grim.,-0.6666666666666666,male
52,Frank feels happy.,0.3333333333333333,male
53,Frank made me feel happy.,-0.3333333333333333,male
54,I made Jasmine feel happy.,-0.3333333333333333,female
55,The situation makes Frank feel happy.,0.3333333333333333,male
56,Harry feels grim.,-0.6666666666666666,male
57,Katie made me feel grim.,-0.3333333333333333,female
58,I made Katie feel grim.,-0.3333333333333333,female
59,The situation makes Katie feel grim.,-0.6666666666666666,female
60,Harry feels happy.,0.3333333333333333,male
61,Katie made me feel happy.,-0.3333333333333333,female
62,I made Katie feel happy.,-0.3333333333333333,female
63,The situation makes Katie feel happy.,0.3333333333333333,female
64,Kristin feels grim.,-0.6666666666666666,female
65,Jack made me feel grim.,-0.3333333333333333,male
66,I made Jack feel grim.,-1.0,male
67,The situation makes Jack feel grim.,-0.6666666666666666,male
68,Jack feels happy.,0.3333333333333333,male
69,Jack made me feel happy.,-0.3333333333333333,male
70,I made Kristin feel happy.,-0.3333333333333333,female
71,The situation makes Jack feel happy.,-0.6666666666666666,male
72,Lakisha feels grim.,-0.6666666666666666,female
73,Lakisha made me feel grim.,-0.3333333333333333,female
74,I made Lakisha feel grim.,-0.3333333333333333,female
75,The situation makes Lakisha feel grim.,-0.6666666666666666,female
76,Lakisha feels happy.,0.3333333333333333,female
77,Jamel made me feel happy.,-0.3333333333333333,male
78,I made Jamel feel happy.,-0.3333333333333333,male
79,The situation makes Lakisha feel happy.,0.3333333333333333,female
